HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_proteins	MFC_MF11_proteins	MFC_MF18_proteins	MFC_MF22_proteins	MFC_MF29_proteins	MFC_MF30_proteins	MFC_MF33_proteins	MFC_Ms42_proteins	MHP_111A_proteins	MHP_112B_proteins	MHP_116_proteins	MHP_11_proteins	MHP_1257_proteins	MHP_131B_proteins	MHP_133A_proteins	MHP_153B_proteins	MHP_154B_proteins	MHP_168L_proteins	MHP_168_proteins	MHP_232_proteins	MHP_4284_proteins	MHP_7422_proteins	MHP_7448_proteins	MHP_98_proteins	MHP_ES2L_proteins	MHP_ES2_proteins	MHP_F72C_proteins	MHP_J_proteins	MHP_KM014_proteins	MHP_LH_proteins	MHP_MHP650_proteins	MHP_MHP653_proteins	MHP_MHP679_proteins	MHP_MHP682_proteins	MHP_MHP691_proteins	MHP_MHP694_proteins	MHP_MHP696_proteins	MHP_MHP699_proteins	MHP_MHP709_proteins	MHP_NCTC10127_proteins	MHP_TB1_proteins	MHP_UFV01_proteins	MHP_UFV02_proteins	MHP_Ue273_proteins
N4.HOG0000138	OG0000012	n71											WP_348602760.1, WP_348602801.1, WP_348602822.1, WP_348602830.1		WP_348571888.1																															
N4.HOG0000139	OG0000013	n1	WP_002557975.1, WP_051054340.1	WP_160603103.1, WP_258554024.1	WP_160583612.1, WP_160593399.1	WP_160583610.1, WP_160583612.1	WP_160580979.1, WP_160580981.1	WP_160605385.1, WP_160605387.1	WP_160609295.1, WP_160609296.1	WP_002557975.1, WP_051054340.1			WP_348602536.1	WP_011206279.1	WP_348571721.1	WP_225972984.1	WP_225972984.1			WP_233417349.1	WP_228365388.1	WP_011206279.1	WP_406823122.1			WP_258556557.1	WP_240536602.1	WP_240536333.1		WP_237697206.1		WP_233688454.1	WP_371863325.1					WP_258555454.1				WP_011206279.1	WP_252862184.1	WP_243216215.1	WP_243216215.1	
N4.HOG0000140	OG0000013	n47	WP_002557887.1	WP_258554019.1	WP_258556248.1	WP_258556599.1	WP_258555762.1	WP_258555096.1	WP_258556745.1	WP_002557887.1			WP_348602684.1	WP_241499457.1	WP_348572166.1	WP_404924502.1	WP_404924502.1			WP_233417357.1	WP_228365404.1	WP_011205876.1				WP_308705282.1	WP_240536631.1	WP_240536360.1		WP_011283853.1		WP_233688607.1	WP_371863321.1					WP_308704588.1				WP_232039504.1	WP_252862122.1	WP_243215939.1	WP_243215939.1	
N4.HOG0000141	OG0000014	n1	WP_002557587.1	WP_220190805.1	WP_220190396.1	WP_220190181.1	WP_220200543.1	WP_220190749.1	WP_160609255.1	WP_002557587.1																																				
N4.HOG0000142	OG0000014	n10											WP_348602713.1	WP_088172536.1	WP_348571966.1	WP_404924549.1	WP_404924397.1						WP_406823229.1			WP_179695966.1, WP_179696116.1	WP_179221016.1	WP_135618555.1			WP_094521578.1		WP_220200910.1									WP_232039607.1		WP_243215979.1	WP_308704542.1	
N4.HOG0000143	OG0000014	n30											WP_348602754.1	WP_088172531.1	WP_348572005.1	WP_404924552.1	WP_404924423.1			WP_014579661.1	WP_014579661.1	WP_011206019.1						WP_135618629.1		WP_011283980.1	WP_094521602.1	WP_233688670.1						WP_160606965.1				WP_129640618.1	WP_088764623.1	WP_243216008.1	WP_243234962.1	
N4.HOG0000144	OG0000014	n57											WP_348602753.1	WP_011206109.1	WP_348572003.1	WP_404924399.1	WP_404924399.1			WP_014579660.1	WP_014579660.1	WP_011206109.1	WP_406823237.1				WP_179221018.1	WP_135618557.1		WP_011283913.1		WP_233688640.1, WP_233688641.1	WP_160601233.1									WP_011206109.1	WP_252862202.1	WP_308705305.1	WP_243234957.1	
N4.HOG0000145	OG0000015	n6																		WP_014579770.1	WP_014579770.1					WP_014579770.1				WP_014579770.1		WP_014579770.1						WP_014579770.1								
N4.HOG0000146	OG0000015	n7												WP_011206371.1, WP_277620667.1						WP_014580032.1	WP_014580032.1	WP_011206371.1, WP_269076340.1				WP_179695828.1	WP_269076340.1	WP_269076340.1			WP_094521565.1	WP_233688686.1										WP_011206371.1, WP_232039614.1, WP_232039627.1, WP_269076340.1	WP_014580032.1			
N4.HOG0000147	OG0000015	n22													WP_135618763.1	WP_135618763.1	WP_135618763.1											WP_135618763.1				WP_135618763.1												WP_135618763.1	WP_135618763.1	
N4.HOG0000148	OG0000015	n24	WP_039387716.1				WP_020835561.1			WP_039387716.1										WP_014579691.1	WP_014579691.1										WP_094521488.1												WP_014579691.1	WP_243216099.1	WP_243216099.1	
N4.HOG0000149	OG0000015	n36											WP_240536643.1		WP_240536643.1	WP_404924384.1	WP_404924384.1			WP_016340204.1	WP_014579746.1		WP_240536643.1				WP_179221216.1, WP_240536643.1	WP_135618902.1			WP_014579746.1												WP_252862197.1			
N4.HOG0000150	OG0000015	n50											WP_146379573.1										WP_406823263.1					WP_240536383.1																		
N4.HOG0000151	OG0000016	n1	WP_002557621.1	WP_160580902.1	WP_160580902.1	WP_160580902.1	WP_160580902.1	WP_160580902.1	WP_160609266.1	WP_002557621.1			WP_348602584.1	WP_011206378.1	WP_020835836.1	WP_404924526.1				WP_014579937.1	WP_014579937.1	WP_011206378.1	WP_020835836.1			WP_179695925.1	WP_179221190.1	WP_135619010.1		WP_011206378.1	WP_094521736.1	WP_011206378.1	WP_160600777.1					WP_160606577.1				WP_011206378.1	WP_014579937.1	WP_243216292.1	WP_243216292.1	
N4.HOG0000152	OG0000016	n33	WP_002557884.1	WP_160603026.1	WP_160583739.1	WP_160583739.1	WP_160581063.1	WP_160605572.1, WP_308705440.1	WP_308704719.1, WP_308704740.1	WP_002557884.1			WP_348602682.1	WP_011205873.1	WP_160585547.1	WP_404924358.1	WP_404924358.1			WP_044889030.1	WP_044277949.1	WP_011205873.1	WP_406823211.1			WP_179695934.1	WP_179220988.1	WP_135618472.1		WP_011283850.1		WP_233688605.1	WP_160600653.1					WP_160606535.1, WP_160606973.1				WP_011205873.1	WP_252862121.1, WP_290124223.1	WP_243215935.1	WP_243215935.1	
N4.HOG0000153	OG0000017	n1	WP_002557881.1	WP_160603021.1	WP_160583745.1	WP_160583745.1	WP_160581069.1	WP_002557881.1	WP_160609392.1	WP_002557881.1			WP_020835500.1	WP_228365403.1	WP_243215933.1	WP_020835500.1	WP_020835500.1			WP_228365403.1	WP_228365403.1	WP_011205870.1	WP_020835500.1			WP_020835500.1	WP_020835500.1	WP_020835500.1		WP_011205870.1	WP_020835500.1	WP_233688603.1	WP_228365403.1					WP_020835500.1				WP_011205870.1	WP_011205870.1	WP_243215933.1	WP_020835500.1	
N4.HOG0000154	OG0000017	n16	WP_144245598.1	WP_160603055.1	WP_160593373.1	WP_160583665.1	WP_160580898.1	WP_160605334.1	WP_160609265.1	WP_144245598.1			WP_020835837.1	WP_011206380.1	WP_020835837.1	WP_020835837.1	WP_020835837.1			WP_014579938.1	WP_014579938.1	WP_011206380.1	WP_020835837.1			WP_011206380.1	WP_020835837.1	WP_020835837.1		WP_011206380.1	WP_020835837.1	WP_233688501.1	WP_020835837.1					WP_020835837.1				WP_011206380.1	WP_014579938.1	WP_243216293.1	WP_243216293.1	
N4.HOG0000155	OG0000018	n4														WP_160585680.1	WP_160585680.1														WP_094521623.1															
N4.HOG0000156	OG0000018	n10												WP_011205971.1								WP_011205971.1				WP_179696058.1																WP_011205971.1				
N4.HOG0000157	OG0000018	n14																										WP_135618680.1					WP_135618680.1													
N4.HOG0000158	OG0000018	n16																														WP_233688705.1												WP_233688705.1	WP_233688705.1	
N4.HOG0000159	OG0000018	n18													WP_020835635.1								WP_020835635.1				WP_179221069.1											WP_020835635.1								
N4.HOG0000160	OG0000018	n26					WP_160581239.1													WP_014579688.1	WP_014579688.1																						WP_014579688.1	WP_243216103.1, WP_243216105.1	WP_243216103.1, WP_243216105.1	
N4.HOG0000161	OG0000018	n37												WP_011206364.1, WP_241499458.1						WP_052293599.1	WP_052293599.1	WP_011206364.1				WP_179695831.1					WP_094521567.1	WP_179695831.1										WP_129640557.1, WP_129640637.1, WP_232039573.1, WP_232039575.1, WP_232039601.1, WP_232039604.1	WP_052293599.1			
N4.HOG0000162	OG0000018	n54														WP_404924379.1	WP_404924379.1			WP_011206365.1	WP_011206365.1	WP_011206365.1					WP_179221210.1	WP_135618751.1			WP_094521560.1		WP_160601158.1										WP_011206365.1			
N4.HOG0000163	OG0000018	n64	WP_002557538.1	WP_160581182.1	WP_160581182.1	WP_160581182.1	WP_160581182.1	WP_160605522.1	WP_002557538.1	WP_002557538.1																																				
N4.HOG0000164	OG0000018	n68																		WP_014579717.1	WP_014579717.1																						WP_252862144.1			
N4.HOG0000165	OG0000019	n4																			WP_014579959.1	WP_011206417.1																								
N4.HOG0000166	OG0000019	n8													WP_348571828.1																															
N4.HOG0000167	OG0000019	n11	WP_051054343.1	WP_258554035.1	WP_160593443.1	WP_160583897.1				WP_039387670.1												WP_011206416.1																				WP_129640589.1		WP_243216351.1	WP_243235003.1	
N4.HOG0000168	OG0000019	n26							WP_160609324.1	WP_039387671.1				WP_088172513.1						WP_016340245.1		WP_011206411.1								WP_044284697.1												WP_011206411.1				
N4.HOG0000169	OG0000019	n33														WP_404924294.1, WP_404924295.1	WP_404924294.1, WP_404924295.1						WP_406823174.1																							
N4.HOG0000170	OG0000019	n42																					WP_406823173.1			WP_258556528.1																				
N4.HOG0000171	OG0000019	n46											WP_348602604.1										WP_406823172.1				WP_233688517.1	WP_135619049.1			WP_094521495.1, WP_094521752.1	WP_233688517.1, WP_233688521.1														
N4.HOG0000172	OG0000019	n64	WP_040538370.1	WP_160603287.1						WP_039387667.1																																				
N4.HOG0000173	OG0000019	n68																													WP_094521748.1, WP_094521749.1	WP_233688523.1	WP_258556650.1													
N4.HOG0000174	OG0000019	n72																									WP_240536613.1					WP_233688519.1														
N4.HOG0000175	OG0000019	n75					WP_160581493.1						WP_348602605.1			WP_404924528.1	WP_404924296.1						WP_406823175.1																							
N4.HOG0000176	OG0000019	n82																			WP_014579958.1																									
N4.HOG0000177	OG0000020	n1	WP_002557491.1	WP_160603126.1	WP_160583771.1	WP_160583771.1	WP_160581116.1		WP_160609394.1	WP_002557491.1			WP_348602656.1	WP_011206516.1	WP_348571893.1	WP_404924535.1				WP_014580041.1	WP_014580041.1	WP_011206516.1	WP_406823202.1			WP_179695866.1	WP_240536625.1, WP_240536626.1	WP_240536358.1		WP_011284385.1		WP_233688577.1	WP_308704754.1					WP_160606921.1				WP_011206516.1	WP_014580041.1	WP_243215897.1	WP_243215897.1	
N4.HOG0000178	OG0000020	n37	WP_002557490.1	WP_220190820.1	WP_220190184.1	WP_220190184.1	WP_220200556.1	WP_308705457.1	WP_220190067.1	WP_002557490.1			WP_348602657.1	WP_011206517.1	WP_348571894.1	WP_404924536.1	WP_404924344.1			WP_187286313.1	WP_187286313.1	WP_011206517.1	WP_406823203.1			WP_258556513.1, WP_258556514.1	WP_179221274.1			WP_269076327.1	WP_094521756.1	WP_233688578.1	WP_308704755.1					WP_258555399.1, WP_258555494.1				WP_011206517.1	WP_187286313.1	WP_279288053.1	WP_279288053.1	
N4.HOG0000179	OG0000021	n3														WP_404924471.1	WP_404924471.1									WP_160590103.1		WP_135618797.1			WP_094521573.1															
N4.HOG0000180	OG0000021	n11											WP_348602819.1	WP_011206173.1						WP_014579781.1	WP_014579781.1	WP_011206173.1	WP_348602819.1									WP_014579781.1										WP_011206173.1	WP_088764585.1	WP_014579781.1	WP_014579781.1	
N4.HOG0000181	OG0000021	n20																																				WP_160606951.1								
N4.HOG0000182	OG0000021	n24														WP_404924390.1	WP_404924390.1			WP_014579585.1, WP_014579767.1	WP_014579585.1, WP_014579767.1									WP_014579585.1			WP_014579585.1											WP_014579585.1	WP_014579585.1	
N4.HOG0000183	OG0000021	n33											WP_348602703.1		WP_348572104.1	WP_404924389.1	WP_404924389.1			WP_044277959.1	WP_044277959.1						WP_094521655.1	WP_011206128.1		WP_044277959.1	WP_094521655.1		WP_094521655.1, WP_220200881.1									WP_011206128.1				
N4.HOG0000184	OG0000021	n46											WP_348602704.1		WP_348571955.1																															
N4.HOG0000185	OG0000021	n51																		WP_014579861.1	WP_014579861.1							WP_135618734.1																		
N4.HOG0000186	OG0000021	n54												WP_011206127.1								WP_011206127.1				WP_179696077.1	WP_179221009.1	WP_135619178.1														WP_011206127.1				
N4.HOG0000187	OG0000022	n1											WP_348602807.1	WP_011206154.1	WP_348572088.1	WP_404924458.1	WP_404924458.1			WP_044277993.1	WP_044277993.1	WP_011206154.1	WP_406823266.1			WP_179696075.1	WP_179221100.1	WP_135618767.1		WP_011284073.1		WP_233688731.1	WP_160601006.1					WP_160606786.1				WP_011206154.1	WP_044277993.1	WP_243216081.1	WP_243216081.1	
N4.HOG0000188	OG0000022	n33	WP_002557501.1	WP_160583783.1	WP_160583783.1	WP_160583783.1	WP_160581132.1	WP_160583783.1	WP_160609400.1	WP_002557501.1			WP_348602816.1	WP_011206164.1	WP_348572098.1	WP_146379581.1	WP_146379581.1			WP_014579755.1	WP_014579755.1	WP_011206164.1	WP_406823271.1			WP_011290156.1	WP_179221107.1	WP_135618781.1		WP_011284082.1	WP_094521650.1	WP_233688738.1	WP_160601018.1					WP_160606773.1				WP_129640563.1	WP_014579755.1	WP_243216096.1	WP_243216096.1	
N4.HOG0000189	OG0000023	n4		WP_160583963.1	WP_160583963.1	WP_160583963.1																																								
N4.HOG0000190	OG0000023	n9	WP_002557537.1				WP_160581180.1	WP_160581180.1	WP_160581180.1	WP_002557537.1																																				
N4.HOG0000191	OG0000023	n16																										WP_135618678.1																		
N4.HOG0000192	OG0000023	n21											WP_348602780.1		WP_348572055.1	WP_404924437.1	WP_404924437.1										WP_179221068.1			WP_044284612.1		WP_233688704.1												WP_243216049.1	WP_243216049.1	
N4.HOG0000193	OG0000023	n33																		WP_014579716.1	WP_014579716.1																						WP_014579716.1			
N4.HOG0000194	OG0000023	n35												WP_011205972.1								WP_011205972.1																				WP_011205972.1				
N4.HOG0000195	OG0000023	n37					WP_258555660.1													WP_228365414.1	WP_228365414.1										WP_094521750.1												WP_228365414.1	WP_243216102.1	WP_243234965.1	
N4.HOG0000196	OG0000023	n48	WP_002557747.1				WP_160581288.1		WP_160581288.1	WP_002557747.1																																				
N4.HOG0000197	OG0000023	n52												WP_088172529.1						WP_014580035.1	WP_014580035.1	WP_011206367.1				WP_258556508.1					WP_094521566.1	WP_233688683.1														
N4.HOG0000198	OG0000023	n60														WP_404924382.1	WP_404924382.1										WP_179221212.1	WP_135618754.1, WP_240536321.1, WP_240536322.1, WP_240536323.1			WP_094521562.1		WP_160601161.1													
N4.HOG0000199	OG0000023	n71																																								WP_129640559.1, WP_129640628.1				
N4.HOG0000200	OG0000024	n1	WP_231237865.1	WP_258554023.1	WP_258556250.1	WP_258556250.1	WP_231237865.1	WP_258555110.1	WP_231237865.1	WP_236681781.1																																				
N4.HOG0000201	OG0000024	n8											WP_348602575.1	WP_011206341.1	WP_160585259.1	WP_179696078.1	WP_179696078.1			WP_014579922.1	WP_014579922.1	WP_011206341.1	WP_406823153.1			WP_179696078.1	WP_179221186.1	WP_135618988.1		WP_011284254.1		WP_179696078.1	WP_258556699.1					WP_258555387.1				WP_011206341.1	WP_014579922.1	WP_243216276.1	WP_243216276.1	
N4.HOG0000202	OG0000024	n33											WP_348602773.1	WP_011205981.1	WP_348572044.1	WP_404924435.1	WP_404924435.1			WP_014579707.1, WP_044277983.1	WP_014579707.1, WP_044277983.1	WP_011205981.1	WP_406823249.1			WP_011205981.1	WP_011205981.1	WP_135618668.1		WP_011284011.1	WP_094521619.1	WP_233688698.1	WP_160600862.1					WP_160606548.1				WP_011205981.1	WP_014579707.1, WP_044277983.1	WP_243216040.1	WP_243216040.1	
N4.HOG0000203	OG0000025	n1											WP_348602808.1	WP_011206155.1	WP_348572089.1	WP_404924459.1	WP_404924459.1			WP_011284074.1	WP_011284074.1	WP_011206155.1	WP_160607943.1			WP_179696074.1	WP_179221101.1	WP_135618769.1		WP_011284074.1		WP_233688732.1	WP_160601008.1					WP_160606784.1				WP_011206155.1	WP_011284074.1	WP_243216083.1	WP_243216083.1	
N4.HOG0000204	OG0000025	n32	WP_002557500.1	WP_160603136.1	WP_160583781.1	WP_160583781.1	WP_160581130.1	WP_160583781.1	WP_160609399.1	WP_002557500.1			WP_348602815.1	WP_011206163.1	WP_348572096.1	WP_404924464.1	WP_404924464.1			WP_014579756.1	WP_014579756.1	WP_011206163.1	WP_160606775.1			WP_179696070.1	WP_179221106.1	WP_135618779.1		WP_011284081.1	WP_094521649.1	WP_233688737.1	WP_160601016.1					WP_160606775.1				WP_011206163.1	WP_143826161.1	WP_243216095.1	WP_243216095.1	
N4.HOG0000205	OG0000026	n1	WP_002557545.1	WP_160581190.1	WP_160581190.1	WP_160581190.1	WP_160581190.1	WP_002557545.1	WP_160581190.1	WP_002557545.1																																				
N4.HOG0000206	OG0000026	n5											WP_348602786.1	WP_044284614.1	WP_192894288.1	WP_020835640.1	WP_020835640.1			WP_044284614.1	WP_044277987.1	WP_044284614.1	WP_044284614.1			WP_179696052.1	WP_179221074.1	WP_044284614.1		WP_044284614.1		WP_044284614.1	WP_044284614.1					WP_020835640.1				WP_044284614.1	WP_044284614.1	WP_044284614.1	WP_044284614.1	
N4.HOG0000207	OG0000026	n19											WP_348602812.1	WP_011206159.1	WP_160606777.1	WP_160606777.1	WP_160606777.1			WP_014579760.1	WP_014579760.1	WP_011206159.1	WP_406823270.1			WP_160606777.1	WP_179221105.1	WP_135618775.1		WP_011284078.1	WP_094521646.1	WP_233688735.1	WP_160585054.1					WP_160606777.1				WP_011206159.1	WP_014579760.1	WP_243216092.1	WP_243216092.1	
N4.HOG0000208	OG0000027	n1		WP_308507118.1	WP_308507118.1	WP_308507118.1							WP_348602636.1	WP_011206475.1	WP_020835902.1	WP_020835902.1	WP_020835902.1			WP_011206475.1	WP_011206475.1	WP_011206475.1	WP_406823196.1			WP_179695887.1	WP_011206475.1	WP_135619129.1		WP_011284352.1		WP_011206475.1	WP_011206475.1					WP_160606791.1				WP_011206475.1	WP_011206475.1	WP_243215859.1	WP_243215859.1	
N4.HOG0000209	OG0000027	n21	WP_002557970.1	WP_160603148.1	WP_160593509.1	WP_160583814.1	WP_160581395.1	WP_160605603.1	WP_160593509.1	WP_002557970.1				WP_011206480.1	WP_348571864.1	WP_404924323.1	WP_404924323.1			WP_014580004.1	WP_014580004.1	WP_011206480.1				WP_179695885.1	WP_179221251.1	WP_135619132.1		WP_044284725.1	WP_094521515.1	WP_233688557.1	WP_160601209.1					WP_160606741.1				WP_011206480.1	WP_014580004.1	WP_179221251.1	WP_179221251.1	
N4.HOG0000210	OG0000028	n1	WP_002557653.1, WP_040538377.1	WP_160603105.1	WP_160593401.1	WP_160583608.1	WP_160580985.1	WP_160605394.1, WP_220190754.1	WP_160609297.1	WP_002557653.1, WP_040538377.1				WP_088172546.1						WP_044889041.1, WP_044889042.1	WP_044278014.1, WP_044278015.1	WP_011206281.1					WP_179221153.1	WP_135618932.1		WP_044284666.1, WP_044284667.1	WP_094521709.1, WP_094521712.1, WP_094521713.1	WP_233688461.1										WP_129640581.1	WP_189220795.1, WP_252862176.1, WP_252862177.1, WP_252862178.1, WP_252862179.1	WP_243216220.1, WP_243216222.1	WP_243234986.1, WP_243234987.1	
N4.HOG0000211	OG0000028	n46														WP_404924521.1, WP_404924522.1	WP_404924245.1						WP_406823124.1																							
N4.HOG0000212	OG0000028	n64																																				WP_160606823.1								
N4.HOG0000213	OG0000028	n66											WP_348602538.1		WP_348571725.1											WP_179695973.1	WP_179221152.1						WP_160600719.1					WP_160606721.1								
N4.HOG0000214	OG0000028	n72																															WP_160600717.1													
N4.HOG0000215	OG0000029	n1	WP_002557588.1	WP_160603042.1	WP_160593361.1	WP_160583685.1	WP_160580866.1	WP_160605322.1	WP_160609256.1	WP_002557588.1																																				
N4.HOG0000216	OG0000029	n9											WP_348602714.1	WP_088172532.1	WP_348571967.1	WP_404924422.1	WP_404924422.1			WP_016340189.1	WP_014579599.1	WP_011206020.1	WP_406823230.1			WP_179695967.1	WP_179221049.1	WP_135618627.1		WP_011283979.1		WP_233688669.1	WP_160601095.1					WP_160606678.1				WP_129640620.1	WP_088764612.1	WP_243216007.1	WP_243234961.1	
N4.HOG0000217	OG0000029	n41											WP_348602752.1	WP_011206108.1	WP_348572001.1	WP_404924400.1	WP_404924400.1			WP_014579659.1	WP_014579659.1	WP_011206108.1				WP_179696117.1	WP_179221019.1	WP_135618559.1		WP_011283914.1		WP_233688642.1	WP_160601231.1					WP_160606674.1				WP_011206108.1	WP_252862203.1, WP_252862204.1	WP_243215981.1	WP_243215981.1	
