HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_proteins	MFC_MF11_proteins	MFC_MF18_proteins	MFC_MF22_proteins	MFC_MF29_proteins	MFC_MF30_proteins	MFC_MF33_proteins	MFC_Ms42_proteins	MHP_111A_proteins	MHP_112B_proteins	MHP_116_proteins	MHP_11_proteins	MHP_1257_proteins	MHP_131B_proteins	MHP_133A_proteins	MHP_153B_proteins	MHP_154B_proteins	MHP_168L_proteins	MHP_168_proteins	MHP_232_proteins	MHP_4284_proteins	MHP_7422_proteins	MHP_7448_proteins	MHP_98_proteins	MHP_ES2L_proteins	MHP_ES2_proteins	MHP_F72C_proteins	MHP_J_proteins	MHP_KM014_proteins	MHP_LH_proteins	MHP_MHP650_proteins	MHP_MHP653_proteins	MHP_MHP679_proteins	MHP_MHP682_proteins	MHP_MHP691_proteins	MHP_MHP694_proteins	MHP_MHP696_proteins	MHP_MHP699_proteins	MHP_MHP709_proteins	MHP_NCTC10127_proteins	MHP_TB1_proteins	MHP_UFV01_proteins	MHP_UFV02_proteins	MHP_Ue273_proteins
N3.HOG0000188	OG0000029	n9									WP_404912268.1	WP_404913726.1						WP_404924086.1						WP_020835602.1	WP_011290069.1				WP_146379525.1						WP_160590401.1	WP_160585736.1	WP_160608024.1			WP_160585310.1						WP_347952396.1
N3.HOG0000189	OG0000029	n41									WP_404912190.1	WP_404912190.1						WP_404924105.1						WP_020835564.1	WP_011290012.1				WP_146379491.1					WP_160615937.1			WP_160608062.1			WP_160584789.1						WP_347952383.1
N3.HOG0000190	OG0000030	n8									WP_240536353.1	WP_240536353.1						WP_404924037.1	WP_404924603.1					WP_236607958.1	WP_044272656.1				WP_044272656.1					WP_240536353.1	WP_308704613.1	WP_308507013.1	WP_240536353.1			WP_240536353.1						
N3.HOG0000191	OG0000030	n33									WP_404912053.1	WP_404912053.1												WP_020835904.1	WP_044272658.1									WP_160615617.1	WP_160590224.1	WP_160584917.1	WP_160607730.1			WP_160584917.1						WP_160584917.1
N3.HOG0000192	OG0000031	n10																																	WP_160590091.1											
N3.HOG0000193	OG0000031	n12									WP_404912416.1	WP_404912416.1						WP_404923928.1	WP_404923928.1																	WP_088172525.1				WP_088172525.1						
N3.HOG0000194	OG0000031	n22																						WP_011290238.1	WP_011290238.1																					
N3.HOG0000195	OG0000031	n23																WP_011206142.1	WP_011206142.1															WP_011284063.1		WP_011284063.1	WP_011284063.1			WP_011284063.1						WP_011206142.1
N3.HOG0000196	OG0000032	n3									WP_135618726.1	WP_135618726.1						WP_404924142.1	WP_404924142.1					WP_020835660.1	WP_011290135.1				WP_135618726.1					WP_308507034.1	WP_160590483.1	WP_135618726.1	WP_160608068.1			WP_135618726.1						WP_347952309.1, WP_347952437.1
N3.HOG0000197	OG0000032	n24									WP_404912051.1	WP_404913680.1, WP_404913682.1												WP_236607959.1	WP_228366115.1									WP_308507003.1	WP_308704702.1	WP_308507003.1	WP_308507003.1			WP_308506987.1						WP_347952310.1
N3.HOG0000198	OG0000033	n20									WP_404911880.1	WP_404911880.1						WP_404923969.1	WP_404924584.1										WP_225972986.1								WP_258555580.1									
N3.HOG0000199	OG0000033	n39																WP_404923967.1	WP_404923967.1																	WP_160585780.1										
N3.HOG0000200	OG0000033	n45																						WP_020835778.1	WP_044272519.1				WP_225972985.1					WP_160615728.1	WP_308704710.1		WP_258555581.1			WP_160585083.1						
N3.HOG0000201	OG0000033	n53									WP_404911875.1	WP_404913638.1																																		
N3.HOG0000202	OG0000033	n59									WP_404911876.1	WP_404911876.1						WP_404923968.1	WP_404924582.1																											
N3.HOG0000203	OG0000034	n1									WP_243234977.1	WP_243234977.1						WP_243234977.1						WP_236607948.1										WP_243234977.1	WP_233688423.1	WP_233688423.1	WP_233688423.1			WP_280996808.1						
N3.HOG0000204	OG0000034	n8									WP_233688424.1	WP_233688424.1						WP_233688424.1	WP_233688424.1															WP_233688424.1	WP_233688424.1	WP_233688424.1	WP_233688424.1			WP_233688424.1						
N3.HOG0000205	OG0000034	n11																																WP_160615814.1	WP_258555734.1		WP_160608013.1			WP_160584824.1						
N3.HOG0000206	OG0000034	n17																																WP_160615862.1, WP_160615986.1	WP_160590553.1	WP_160585823.1	WP_160608130.1									
N3.HOG0000207	OG0000034	n27																																	WP_002557989.1	WP_160585839.1				WP_160585315.1						
N3.HOG0000208	OG0000034	n31																																	WP_160590543.1											
N3.HOG0000209	OG0000034	n32																																WP_160585333.1	WP_160590531.1		WP_160585333.1, WP_160608015.1			WP_160585196.1, WP_160585333.1						
N3.HOG0000210	OG0000035	n1									WP_404912019.1	WP_404912019.1						WP_404924028.1	WP_404924601.1					WP_020835886.1	WP_044272631.1				WP_146379730.1								WP_160607769.1			WP_160585325.1						WP_347952297.1
N3.HOG0000211	OG0000035	n36									WP_404912017.1	WP_404912017.1												WP_020835882.1	WP_011290382.1				WP_146379728.1					WP_160615978.1		WP_258555817.1	WP_160607771.1									WP_347952292.1
N3.HOG0000212	OG0000035	n55																																		WP_258555816.1										
N3.HOG0000213	OG0000036	n2																																	WP_014579530.1		WP_160607722.1									
N3.HOG0000214	OG0000036	n11									WP_404912137.1	WP_404912137.1																	WP_225973004.1					WP_220191312.1												WP_347952344.1
N3.HOG0000215	OG0000036	n20																											WP_225973005.1																	
N3.HOG0000216	OG0000036	n21																WP_020835495.1	WP_020835495.1					WP_020835495.1	WP_020835495.1											WP_020835495.1				WP_220190649.1						
N3.HOG0000217	OG0000036	n27																						WP_020835498.1	WP_020835498.1									WP_160584828.1		WP_160585743.1				WP_160584828.1						
N3.HOG0000218	OG0000036	n44																WP_146379454.1	WP_146379454.1										WP_146379454.1																	
N3.HOG0000219	OG0000037	n3									WP_404912355.1								WP_404924629.1						WP_081420842.1				WP_225973046.1						WP_258555720.1	WP_160585794.1				WP_280996797.1						
N3.HOG0000220	OG0000037	n25																											WP_020835661.1																	
N3.HOG0000221	OG0000037	n34										WP_404913766.1													WP_081420841.1											WP_160585294.1										
N3.HOG0000222	OG0000037	n38																																	WP_308704711.1											
N3.HOG0000223	OG0000037	n39																																WP_308507036.1	WP_258555721.1		WP_308704691.1			WP_308506997.1						
N3.HOG0000224	OG0000038	n8																WP_404924159.1	WP_404924159.1					WP_041361636.1	WP_044272443.1				WP_146379621.1											WP_160585280.1						WP_347952469.1
N3.HOG0000225	OG0000038	n17									WP_404912173.1	WP_404913703.1																	WP_146379625.1																	
N3.HOG0000226	OG0000038	n25									WP_404911825.1	WP_404913629.1																																		
N3.HOG0000227	OG0000038	n27																																												WP_347952461.1
N3.HOG0000228	OG0000038	n45																WP_404924082.1	WP_404924082.1						WP_044272304.1				WP_146379481.1					WP_160615508.1												WP_347952372.1
N3.HOG0000229	OG0000039	n4																							WP_011290139.1																					
N3.HOG0000230	OG0000039	n8									WP_179221095.1	WP_179221095.1						WP_179221095.1	WP_179221095.1					WP_041361612.1											WP_160590481.1		WP_160608064.1									
N3.HOG0000231	OG0000039	n29																																		WP_160585321.1				WP_258555867.1						WP_347952442.1
N3.HOG0000232	OG0000039	n36																																						WP_160585339.1						WP_347952441.1
N3.HOG0000233	OG0000040	n3																WP_404924032.1	WP_404924032.1																											
N3.HOG0000234	OG0000040	n14									WP_404912035.1																								WP_160590346.1											
N3.HOG0000235	OG0000040	n15									WP_404912033.1, WP_404912462.1																																			
N3.HOG0000236	OG0000040	n35																																						WP_160585351.1						
N3.HOG0000237	OG0000040	n41																							WP_044272644.1																					
N3.HOG0000238	OG0000040	n47										WP_404913674.1												WP_020835895.1																WP_160585223.1						
N3.HOG0000239	OG0000040	n49																											WP_146379737.1								WP_160607971.1									
N3.HOG0000240	OG0000041	n7																																WP_258555945.1												
N3.HOG0000241	OG0000041	n9									WP_011290019.1	WP_011290019.1						WP_011290019.1	WP_011290019.1					WP_011290019.1	WP_011290019.1									WP_011290019.1	WP_011290019.1	WP_160585834.1	WP_011290019.1									WP_011290019.1, WP_192894287.1
N3.HOG0000242	OG0000041	n22									WP_404912290.1	WP_404912290.1						WP_404912290.1	WP_404912290.1					WP_020835620.1	WP_228366127.1										WP_220200784.1											
N3.HOG0000243	OG0000042	n2																																WP_160615609.1						WP_160585225.1						
N3.HOG0000244	OG0000042	n36									WP_044272729.1	WP_044272729.1						WP_404924008.1	WP_404924597.1					WP_041361801.1	WP_044272729.1											WP_160585626.1										WP_347952270.1
N3.HOG0000245	OG0000042	n43																											WP_146379699.1						WP_160590420.1											WP_347952269.1
N3.HOG0000246	OG0000042	n48																																			WP_160608086.1									
N3.HOG0000247	OG0000043	n0									WP_404911800.1	WP_014579804.1						WP_014579804.1	WP_014579804.1					WP_011290239.1, WP_014579804.1	WP_011290239.1, WP_014579804.1				WP_014579804.1					WP_160585024.1	WP_160585024.1	WP_014579804.1	WP_160585024.1			WP_160585024.1						WP_014579804.1
N3.HOG0000248	OG0000044	n1									WP_081430780.1	WP_081430780.1						WP_225973034.1	WP_225973034.1					WP_225973034.1	WP_225973034.1				WP_225973034.1					WP_225973034.1	WP_225973034.1	WP_225973034.1	WP_220200639.1			WP_225973034.1						WP_225973034.1
N3.HOG0000249	OG0000044	n6									WP_404911819.1	WP_404911819.1						WP_404924168.1	WP_404924168.1																											
N3.HOG0000250	OG0000045	n0									WP_404912361.1, WP_404912363.1	WP_404912361.1, WP_404912363.1						WP_404924192.1	WP_404924192.1					WP_020835667.1	WP_020835667.1				WP_225973032.1					WP_258555923.1	WP_258555619.1	WP_160585827.1	WP_258555619.1			WP_160585319.1						WP_160585827.1
N3.HOG0000251	OG0000046	n1									WP_404912040.1	WP_404913676.1						WP_347952302.1	WP_347952302.1, WP_404924602.1					WP_236607957.1	WP_228366114.1				WP_146379739.1					WP_308507046.1		WP_160585788.1										WP_347952302.1
N3.HOG0000252	OG0000046	n29									WP_258555308.1, WP_404912039.1	WP_258555308.1, WP_404912039.1																																		
N3.HOG0000253	OG0000046	n32									WP_404912037.1	WP_404912037.1												WP_020835896.1											WP_160590348.1		WP_160607969.1			WP_160585240.1						
N3.HOG0000254	OG0000047	n4									WP_404912400.1	WP_404912400.1						WP_404923919.1	WP_404923919.1																	WP_160585707.1										
N3.HOG0000255	OG0000047	n17																						WP_236607968.1	WP_044272416.1												WP_258555522.1			WP_280996561.1						WP_347952436.1
N3.HOG0000256	OG0000047	n35																						WP_020835556.1	WP_020835556.1																					
N3.HOG0000257	OG0000048	n0									WP_404912397.1	WP_404912397.1						WP_011290213.1	WP_011290213.1					WP_020835735.1	WP_011290213.1				WP_146379588.1					WP_011284150.1	WP_160590061.1	WP_160585777.1	WP_160607666.1			WP_011284150.1						WP_347952212.1
N3.HOG0000258	OG0000049	n0									WP_020835860.1	WP_020835860.1						WP_020835860.1	WP_020835860.1					WP_020835860.1	WP_011290363.1				WP_146379714.1					WP_160615595.1	WP_160590201.1	WP_160585653.1	WP_160607787.1			WP_160584921.1						WP_020835860.1
N3.HOG0000259	OG0000050	n0									WP_404911890.1	WP_404911890.1						WP_404923972.1	WP_404923972.1					WP_020835784.1	WP_044272534.1				WP_146379653.1					WP_160615890.1	WP_160590319.1	WP_160585700.1	WP_160607999.1			WP_160585157.1						WP_347952238.1
N3.HOG0000260	OG0000051	n7																																	WP_160590119.1											
N3.HOG0000261	OG0000051	n9									WP_404911930.1	WP_404911930.1						WP_404923985.1	WP_404923985.1						WP_011290299.1									WP_308507043.1			WP_160607824.1									
N3.HOG0000262	OG0000051	n38																						WP_020835809.1																						
N3.HOG0000263	OG0000051	n40																																						WP_160584994.1						WP_347952252.1
N3.HOG0000264	OG0000052	n0									WP_404912125.1, WP_404912127.1	WP_404912125.1, WP_404912127.1						WP_404924060.1	WP_404924060.1					WP_011289937.1	WP_011289937.1				WP_146379447.1					WP_146379447.1	WP_160590168.1	WP_146379447.1	WP_011289937.1			WP_160584845.1						WP_011289937.1
N3.HOG0000265	OG0000053	n0									WP_160585093.1	WP_160585093.1						WP_404924135.1	WP_404924618.1					WP_020835649.1	WP_044272405.1				WP_146379563.1					WP_160615665.1	WP_160590280.1	WP_160585821.1	WP_160607798.1			WP_160585093.1						WP_347952425.1
N3.HOG0000266	OG0000054	n0									WP_020835786.1	WP_020835786.1						WP_404923973.1	WP_404923973.1					WP_020835786.1	WP_044272538.1				WP_146379656.1					WP_011206291.1	WP_011206291.1	WP_160585698.1	WP_160608001.1			WP_011206291.1						WP_347952240.1
N3.HOG0000267	OG0000055	n0									WP_160606887.1	WP_160606887.1						WP_146379455.1	WP_146379455.1					WP_011205867.1	WP_011205867.1				WP_146379455.1					WP_160584826.1	WP_014579531.1	WP_160584826.1	WP_160607724.1			WP_160584826.1						WP_146379455.1
N3.HOG0000268	OG0000056	n0									WP_404912090.1	WP_404912090.1						WP_404924050.1	WP_404924050.1					WP_020835923.1	WP_081420855.1				WP_146379764.1					WP_160615642.1	WP_160590364.1	WP_160585574.1	WP_160607757.1			WP_160584884.1						WP_347952327.1
N3.HOG0000269	OG0000057	n0									WP_220191159.1	WP_258555814.1						WP_258555814.1	WP_404924596.1					WP_020835847.1	WP_011290343.1				WP_146379697.1					WP_258555814.1	WP_020835847.1	WP_258555814.1	WP_258555568.1			WP_280996564.1						WP_347952267.1, WP_347952268.1
N3.HOG0000270	OG0000058	n2									WP_404912420.1	WP_404913752.1						WP_404923930.1	WP_404923930.1																											
N3.HOG0000271	OG0000058	n11																						WP_011290242.1	WP_011290242.1																					
N3.HOG0000272	OG0000058	n14																																		WP_160585715.1	WP_160585715.1			WP_160584937.1						
N3.HOG0000273	OG0000058	n22																																			WP_160607688.1									
N3.HOG0000274	OG0000058	n25																																	WP_160590097.1											
N3.HOG0000275	OG0000058	n29									WP_404912418.1							WP_404923929.1	WP_404923929.1																	WP_240536615.1				WP_160601093.1						
N3.HOG0000276	OG0000059	n11																WP_404923926.1	WP_404923926.1																											
N3.HOG0000277	OG0000059	n15																WP_404923925.1	WP_404923925.1																											
N3.HOG0000278	OG0000059	n18																							WP_044272504.1																					
N3.HOG0000279	OG0000059	n20																						WP_020835553.1	WP_148174331.1										WP_258555663.1	WP_258555832.1	WP_258555521.1			WP_258555521.1						
N3.HOG0000280	OG0000059	n35									WP_404912414.1	WP_404912414.1																								WP_160585714.1				WP_160584939.1						
N3.HOG0000281	OG0000059	n40																WP_404923927.1	WP_404923927.1																											
N3.HOG0000282	OG0000060	n11																																WP_240536367.1		WP_240536367.1				WP_240536367.1						
N3.HOG0000283	OG0000060	n21									WP_258556516.1	WP_020835489.1						WP_020835489.1	WP_020835489.1					WP_258556516.1	WP_020835489.1												WP_020835489.1			WP_160584842.1						WP_020835489.1
N3.HOG0000284	OG0000061	n7																WP_020835703.1	WP_020835703.1					WP_020835703.1					WP_146379613.1					WP_160615544.1		WP_146379613.1	WP_146379613.1			WP_146379613.1						WP_135618818.1
N3.HOG0000285	OG0000061	n24																							WP_011290180.1										WP_011290180.1											
N3.HOG0000286	OG0000062	n0									WP_094521530.1	WP_094521530.1						WP_160588098.1	WP_160588098.1					WP_011206522.1	WP_011290443.1				WP_011290443.1					WP_160588098.1	WP_094521530.1	WP_011206522.1	WP_160588098.1			WP_094521530.1						WP_160588098.1
N3.HOG0000287	OG0000063	n0									WP_404912101.1	WP_404912101.1						WP_404924054.1	WP_404924054.1					WP_041361715.1	WP_044272678.1				WP_146379768.1					WP_041361715.1	WP_041361715.1	WP_160585761.1	WP_160607710.1			WP_160584870.1						WP_160606495.1
N3.HOG0000288	OG0000064	n0									WP_011290440.1	WP_011290440.1						WP_011290440.1	WP_011290440.1					WP_020835930.1	WP_011290440.1				WP_011290440.1					WP_160615736.1	WP_011290440.1	WP_011290440.1	WP_011290440.1			WP_160584872.1						WP_347952332.1
N3.HOG0000289	OG0000065	n0									WP_233688433.1	WP_233688433.1						WP_233688433.1	WP_225972975.1					WP_020835752.1	WP_011290219.1				WP_011290219.1					WP_011290219.1	WP_011290219.1	WP_225972975.1	WP_011290219.1			WP_011290219.1						WP_347952215.1
N3.HOG0000290	OG0000066	n7									WP_011205965.1	WP_404913732.1						WP_011205965.1	WP_011205965.1					WP_011205965.1	WP_011205965.1				WP_011205965.1					WP_011205965.1		WP_011205965.1				WP_011205965.1						WP_011205965.1
N3.HOG0000291	OG0000066	n12										WP_404913730.1																																		
N3.HOG0000292	OG0000067	n2																																WP_160615850.1			WP_160608030.1									
N3.HOG0000293	OG0000067	n13																WP_404924083.1	WP_404924615.1					WP_020835540.1	WP_044272314.1				WP_146379483.1					WP_160615951.1	WP_160590329.1	WP_160585740.1	WP_160608100.1			WP_160585150.1						
N3.HOG0000294	OG0000068	n0									WP_011206103.1	WP_011206103.1						WP_011206103.1	WP_011206103.1					WP_011206103.1	WP_011206103.1				WP_011206103.1					WP_011206103.1	WP_160587949.1, WP_258555735.1	WP_011206103.1	WP_011206103.1			WP_011206103.1						WP_011206103.1
