HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_proteins	MFC_MF11_proteins	MFC_MF18_proteins	MFC_MF22_proteins	MFC_MF29_proteins	MFC_MF30_proteins	MFC_MF33_proteins	MFC_Ms42_proteins	MHP_111A_proteins	MHP_112B_proteins	MHP_116_proteins	MHP_11_proteins	MHP_1257_proteins	MHP_131B_proteins	MHP_133A_proteins	MHP_153B_proteins	MHP_154B_proteins	MHP_168L_proteins	MHP_168_proteins	MHP_232_proteins	MHP_4284_proteins	MHP_7422_proteins	MHP_7448_proteins	MHP_98_proteins	MHP_ES2L_proteins	MHP_ES2_proteins	MHP_F72C_proteins	MHP_J_proteins	MHP_KM014_proteins	MHP_LH_proteins	MHP_MHP650_proteins	MHP_MHP653_proteins	MHP_MHP679_proteins	MHP_MHP682_proteins	MHP_MHP691_proteins	MHP_MHP694_proteins	MHP_MHP696_proteins	MHP_MHP699_proteins	MHP_MHP709_proteins	MHP_NCTC10127_proteins	MHP_TB1_proteins	MHP_UFV01_proteins	MHP_UFV02_proteins	MHP_Ue273_proteins
N5.HOG0000811	OG0000649	n0									WP_404912330.1	WP_404912330.1																																		
N5.HOG0000812	OG0000650	n0										WP_404913668.1						WP_404924023.1	WP_404924023.1																											
N5.HOG0000813	OG0000651	n0																WP_404923936.1, WP_404923939.1	WP_404923936.1																											
N5.HOG0000814	OG0000656	n0									WP_404911840.1	WP_404911840.1							WP_404924225.1																											
N5.HOG0000815	OG0000657	n0									WP_404911878.1	WP_404913640.1							WP_404924583.1																											
N5.HOG0000816	OG0000658	n0									WP_404911932.1	WP_404911932.1						WP_404923986.1																												
N5.HOG0000817	OG0000659	n0									WP_404912058.1							WP_404924038.1																												
N5.HOG0000818	OG0000660	n0																WP_404923937.1	WP_404923937.1																											
N5.HOG0000819	OG0000661	n0																WP_404923941.1	WP_404923941.1																											
N5.HOG0000820	OG0000662	n0																WP_404923938.1	WP_404923938.1																											
N5.HOG0000821	OG0000663	n0																WP_269076331.1						WP_269076331.1																						
N5.HOG0000822	OG0000669	-										WP_404913664.1						WP_404924020.1						WP_020835870.1																						
N5.HOG0000823	OG0000684	-									WP_404911896.1								WP_404924586.1																											
N5.HOG0000824	OG0000695	-																WP_404923940.1	WP_404923940.1																											
N5.HOG0000825	OG0000696	-																WP_404924012.1	WP_404924012.1																											
N5.HOG0000826	OG0000697	-																WP_404924174.1	WP_404924174.1																											
