HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N4.HOG0000129	OG0000011	n40	MFC_RS03505, MFC_RS03510	DR093_RS03025	DR082_RS03545, DR082_RS03895	DR094_RS03520	DR095_RS03235, DR095_RS03240	DR084_RS03145	DR085_RS02795, DR085_RS03875	MYF_RS03310																																				
N4.HOG0000130	OG0000011	n51	MFC_RS01350	DR093_RS03260	DR082_RS02625	DR094_RS02895	DR095_RS03230	DR084_RS01055	DR085_RS02805	MYF_RS01270			ABJ972_RS01910	B5C39_RS03450	ABKJ22_RS01920	NB627_RS02090				MHP168L_RS02035	MHP168_RS02015	MHP_RS01910	ABLE99_RS01860			GOM18_RS03255		E5E95_RS02060		MHJ_RS01895		KUD10_RS01995	DR083_RS01550					DR099_RS00440				EXC50_RS00890	B5M19_RS00765	FEF30_RS02325	FEF31_RS01690	
N4.HOG0000131	OG0000012	n1												B5C39_RS01220								MHP_RS00400																				EXC50_RS01855				
N4.HOG0000132	OG0000012	n4											ABJ972_RS02160																	MHJ_RS02915																
N4.HOG0000133	OG0000012	n19																																										FEF30_RS03655	FEF31_RS02235	
N4.HOG0000134	OG0000012	n26																												MHJ_RS01680, MHJ_RS02630, MHJ_RS02860																
N4.HOG0000135	OG0000012	n31																		MHP168L_RS01405, MHP168L_RS02220, MHP168L_RS03040	MHP168_RS01400, MHP168_RS02105, MHP168_RS03590		ABLE99_RS02305					E5E95_RS02435		MHJ_RS02345		KUD10_RS01085						DR099_RS03555					B5M19_RS03815			
N4.HOG0000136	OG0000012	n41																									HZK19_RS03250	E5E95_RS03230		MHJ_RS01775	CIB43_RS00860, CIB43_RS02750, CIB43_RS03990		DR083_RS03720													
N4.HOG0000137	OG0000012	n59											ABJ972_RS01840		ABKJ22_RS01200	NB627_RS01310, NB627_RS02000	NB626_RS01310, NB626_RS01990									GOM18_RS01865, GOM18_RS03340	HZK19_RS01825																			
N4.HOG0000138	OG0000012	n71											ABJ972_RS01170, ABJ972_RS01590, ABJ972_RS01745, ABJ972_RS01805		ABKJ22_RS03420																															
N4.HOG0000139	OG0000013	n1	MFC_RS02880, MFC_RS03175	DR093_RS01090, DR093_RS01095	DR082_RS01085, DR082_RS01090	DR094_RS00075, DR094_RS00080	DR095_RS00575, DR095_RS00580	DR084_RS00885, DR084_RS00890	DR085_RS00910, DR085_RS00915	MYF_RS01100, MYF_RS03170			ABJ972_RS02350	B5C39_RS02685	ABKJ22_RS02355	NB627_RS02570	NB626_RS02565			MHP168L_RS02430	MHP168_RS02405	MHP_RS02275	ABLE99_RS02310			GOM18_RS02545	HZK19_RS02370	E5E95_RS02610		MHJ_RS02355		KUD10_RS02465	DR083_RS05105					DR099_RS02140				EXC50_RS01255	B5M19_RS02640	FEF30_RS02775	FEF31_RS02135	
N4.HOG0000140	OG0000013	n47	MFC_RS03420	DR093_RS03220	DR082_RS03095	DR094_RS03050	DR095_RS03215	DR084_RS02985	DR085_RS03115	MYF_RS03400			ABJ972_RS00170	B5C39_RS03780	ABKJ22_RS00180	NB627_RS00185	NB626_RS00185			MHP168L_RS03905	MHP168_RS03910	MHP_RS03840				GOM18_RS03935	HZK19_RS03715	E5E95_RS03955		MHJ_RS03825		KUD10_RS00185	DR083_RS03885					DR099_RS03795				EXC50_RS03965	B5M19_RS00100	FEF30_RS00500	FEF31_RS03455	
N4.HOG0000141	OG0000014	n1	MFC_RS00870	DR093_RS03805	DR082_RS03685	DR094_RS03555	DR095_RS03760	DR084_RS03465	DR085_RS03650	MYF_RS00550																																				
N4.HOG0000142	OG0000014	n10											ABJ972_RS00580	B5C39_RS02300	ABKJ22_RS00595	NB627_RS00705	NB626_RS00695						ABLE99_RS00590			GOM18_RS01700, GOM18_RS03570	HZK19_RS00585	E5E95_RS00595			CIB43_RS01485		DR083_RS03770									EXC50_RS04120		FEF30_RS00910	FEF31_RS00255	
N4.HOG0000143	OG0000014	n30											ABJ972_RS01075	B5C39_RS01820	ABKJ22_RS01105	NB627_RS01205	NB626_RS01210			MHP168L_RS01070	MHP168_RS01070	MHP_RS00920						E5E95_RS01105		MHJ_RS01060	CIB43_RS01955	KUD10_RS01080						DR099_RS03510				EXC50_RS03000	B5M19_RS03715	FEF30_RS01400	FEF31_RS00745	
N4.HOG0000144	OG0000014	n57											ABJ972_RS01065	B5C39_RS02290	ABKJ22_RS01095	NB627_RS00715	NB626_RS00705			MHP168L_RS01055	MHP168_RS01055	MHP_RS01385	ABLE99_RS01060				HZK19_RS00595	E5E95_RS00605		MHJ_RS00590		KUD10_RS00610, KUD10_RS00615	DR083_RS04890									EXC50_RS03480	B5M19_RS03505	FEF30_RS04210	FEF31_RS04375	
N4.HOG0000145	OG0000015	n6																		MHP168L_RS04080	MHP168_RS04045					GOM18_RS04215				MHJ_RS03980		KUD10_RS03700						DR099_RS02515								
N4.HOG0000146	OG0000015	n7												B5C39_RS03085, B5C39_RS03915						MHP168L_RS03530	MHP168_RS03520	MHP_RS02750, MHP_RS03975				GOM18_RS00005	HZK19_RS03870	E5E95_RS04195			CIB43_RS01235	KUD10_RS01225										EXC50_RS03670, EXC50_RS03860, EXC50_RS04160, EXC50_RS04220	B5M19_RS02855			
N4.HOG0000147	OG0000015	n22													ABKJ22_RS01630	NB627_RS01760	NB626_RS01740											E5E95_RS01745				KUD10_RS01635												FEF30_RS01950	FEF31_RS01295	
N4.HOG0000148	OG0000015	n24	MFC_RS03450				DR095_RS01695			MYF_RS03470										MHP168L_RS01270	MHP168_RS01265										CIB43_RS00010												B5M19_RS02335	FEF30_RS02045	FEF31_RS01395	
N4.HOG0000149	OG0000015	n36											ABJ972_RS01545		ABKJ22_RS01575	NB627_RS00525	NB626_RS00515			MHP168L_RS01665	MHP168_RS03815		ABLE99_RS01525				HZK19_RS01540, HZK19_RS03105	E5E95_RS02450			CIB43_RS01220												B5M19_RS03260			
N4.HOG0000150	OG0000015	n50											ABJ972_RS01610										ABLE99_RS01585					E5E95_RS01590																		
N4.HOG0000151	OG0000016	n1	MFC_RS01050	DR093_RS00770	DR082_RS00770	DR094_RS00380	DR095_RS00250	DR084_RS00585	DR085_RS00605	MYF_RS00730			ABJ972_RS02765	B5C39_RS00060	ABKJ22_RS02785	NB627_RS03030				MHP168L_RS02870	MHP168_RS02850	MHP_RS02785	ABLE99_RS02735			GOM18_RS01215	HZK19_RS02805	E5E95_RS03040		MHJ_RS02810	CIB43_RS03755	KUD10_RS02915	DR083_RS00630					DR099_RS01125				EXC50_RS01680	B5M19_RS01425	FEF30_RS03220	FEF31_RS02580	
N4.HOG0000152	OG0000016	n33	MFC_RS02390	DR093_RS00190	DR082_RS00190	DR094_RS00960	DR095_RS00985	DR084_RS00005, DR084_RS03605	DR085_RS00005, DR085_RS03785	MYF_RS00130			ABJ972_RS00155	B5C39_RS00985	ABKJ22_RS00165	NB627_RS00170	NB626_RS00170			MHP168L_RS00150	MHP168_RS00145	MHP_RS00180	ABLE99_RS00170			GOM18_RS01280	HZK19_RS00155	E5E95_RS00160		MHJ_RS00145		KUD10_RS00170	DR083_RS00040					DR099_RS00825, DR099_RS03630				EXC50_RS00170	B5M19_RS00080, B5M19_RS04015	FEF30_RS00485	FEF31_RS03440	
N4.HOG0000153	OG0000017	n1	MFC_RS03155	DR093_RS00175	DR082_RS00175	DR094_RS00975	DR095_RS01000	DR084_RS02415	DR085_RS02380	MYF_RS03155			ABJ972_RS00140	B5C39_RS00970	ABKJ22_RS00150	NB627_RS00155	NB626_RS00155			MHP168L_RS00135	MHP168_RS00130	MHP_RS00165	ABLE99_RS00155			GOM18_RS01265	HZK19_RS00140	E5E95_RS00145		MHJ_RS00130	CIB43_RS00855	KUD10_RS00155	DR083_RS00025					DR099_RS00840				EXC50_RS00155	B5M19_RS00065	FEF30_RS00470	FEF31_RS03425	
N4.HOG0000154	OG0000017	n16	MFC_RS01040	DR093_RS00760	DR082_RS00760	DR094_RS00390	DR095_RS00240	DR084_RS00575	DR085_RS00595	MYF_RS00720			ABJ972_RS02775	B5C39_RS00070	ABKJ22_RS02795	NB627_RS03040	NB626_RS03035			MHP168L_RS02880	MHP168_RS02860	MHP_RS02795	ABLE99_RS02745			GOM18_RS01205	HZK19_RS02815	E5E95_RS03050		MHJ_RS02820	CIB43_RS03765	KUD10_RS02925	DR083_RS00640					DR099_RS01115				EXC50_RS01690	B5M19_RS01415	FEF30_RS03230	FEF31_RS02590	
N4.HOG0000155	OG0000018	n4														NB627_RS01445	NB626_RS01440														CIB43_RS02195															
N4.HOG0000156	OG0000018	n10												B5C39_RS01575								MHP_RS00680				GOM18_RS04490																EXC50_RS02765				
N4.HOG0000157	OG0000018	n14																										E5E95_RS01340					DR083_RS05070													
N4.HOG0000158	OG0000018	n16																														KUD10_RS01395												FEF30_RS04255	FEF31_RS04420	
N4.HOG0000159	OG0000018	n18													ABKJ22_RS01340								ABLE99_RS01290				HZK19_RS01290											DR099_RS04345								
N4.HOG0000160	OG0000018	n26					DR095_RS03850													MHP168L_RS01250	MHP168_RS01245																						B5M19_RS02315	FEF30_RS02065, FEF30_RS02070	FEF31_RS01415, FEF31_RS01420	
N4.HOG0000161	OG0000018	n37												B5C39_RS03785, B5C39_RS03790						MHP168L_RS04065	MHP168_RS04035	MHP_RS03940				GOM18_RS04240					CIB43_RS01250	KUD10_RS01195										EXC50_RS00485, EXC50_RS03750, EXC50_RS04080, EXC50_RS04085, EXC50_RS04145, EXC50_RS04150	B5M19_RS04450			
N4.HOG0000162	OG0000018	n54														NB627_RS00490	NB626_RS00480			MHP168L_RS04060	MHP168_RS04030	MHP_RS03945					HZK19_RS03075	E5E95_RS02480			CIB43_RS01185		DR083_RS04835										B5M19_RS04445			
N4.HOG0000163	OG0000018	n64	MFC_RS00540	DR093_RS03935	DR082_RS03790	DR094_RS03735	DR095_RS03835	DR084_RS03555	DR085_RS03745	MYF_RS01675																																				
N4.HOG0000164	OG0000018	n68																		MHP168L_RS01415	MHP168_RS01410																						B5M19_RS04150			
N4.HOG0000165	OG0000019	n4																			MHP168_RS03020	MHP_RS02970																								
N4.HOG0000166	OG0000019	n8													ABKJ22_RS02945																															
N4.HOG0000167	OG0000019	n11	MFC_RS03000	DR093_RS03125	DR082_RS03120	DR094_RS03350				MYF_RS03445												MHP_RS02965																				EXC50_RS04065		FEF30_RS03670	FEF31_RS04805	
N4.HOG0000168	OG0000019	n26							DR085_RS03320	MYF_RS03450				B5C39_RS03765						MHP168L_RS04055		MHP_RS02955								MHJ_RS03950												EXC50_RS04060				
N4.HOG0000169	OG0000019	n33														NB627_RS03210, NB627_RS03220	NB626_RS03205, NB626_RS03215						ABLE99_RS02920																							
N4.HOG0000170	OG0000019	n42																					ABLE99_RS02915			GOM18_RS04575																				
N4.HOG0000171	OG0000019	n46											ABJ972_RS02935										ABLE99_RS02900				HZK19_RS03845	E5E95_RS04175			CIB43_RS00115, CIB43_RS00120	KUD10_RS03080, KUD10_RS03100														
N4.HOG0000172	OG0000019	n64	MFC_RS03330	DR093_RS03265						MYF_RS03440																																				
N4.HOG0000173	OG0000019	n68																													CIB43_RS00005, CIB43_RS03950	KUD10_RS03110	DR083_RS04180													
N4.HOG0000174	OG0000019	n72																									HZK19_RS03850					KUD10_RS03090														
N4.HOG0000175	OG0000019	n75					DR095_RS03740						ABJ972_RS02950			NB627_RS03230	NB626_RS03225						ABLE99_RS02930																							
N4.HOG0000176	OG0000019	n82																			MHP168_RS03015																									
N4.HOG0000177	OG0000020	n1	MFC_RS00305	DR093_RS03835	DR082_RS03840	DR094_RS03600	DR095_RS03810		DR085_RS03795	MYF_RS03080			ABJ972_RS03450	B5C39_RS00735	ABKJ22_RS03435	NB627_RS03755				MHP168L_RS03590	MHP168_RS03580	MHP_RS03465	ABLE99_RS03410			GOM18_RS04290	HZK19_RS03860, HZK19_RS03865	E5E95_RS03770		MHJ_RS03515		KUD10_RS03620	DR083_RS04635					DR099_RS04585				EXC50_RS02390	B5M19_RS04305	FEF30_RS00265	FEF31_RS03220	
N4.HOG0000178	OG0000020	n37	MFC_RS00300	DR093_RS03830	DR082_RS03845	DR094_RS03595	DR095_RS03805	DR084_RS02530	DR085_RS03790	MYF_RS03085			ABJ972_RS03455	B5C39_RS00740	ABKJ22_RS03440	NB627_RS03760	NB626_RS03760			MHP168L_RS03595	MHP168_RS03585	MHP_RS03470	ABLE99_RS03415			GOM18_RS03765, GOM18_RS03770	HZK19_RS03600			MHJ_RS03995	CIB43_RS00635	KUD10_RS03625	DR083_RS04640					DR099_RS00590, DR099_RS03315				EXC50_RS02395	B5M19_RS02010	FEF30_RS03755	FEF31_RS04270	
N4.HOG0000179	OG0000021	n3														NB627_RS01905	NB626_RS01895									GOM18_RS03485		E5E95_RS01875			CIB43_RS01400															
N4.HOG0000180	OG0000021	n11											ABJ972_RS01720	B5C39_RS03275						MHP168L_RS01865	MHP168_RS01850	MHP_RS01755	ABLE99_RS01695									KUD10_RS01825										EXC50_RS00715	B5M19_RS00590	FEF30_RS02170	FEF31_RS01520	
N4.HOG0000181	OG0000021	n20																																				DR099_RS04660								
N4.HOG0000182	OG0000021	n24														NB627_RS00620	NB626_RS00610			MHP168L_RS00495, MHP168L_RS01790	MHP168_RS00490, MHP168_RS01775									MHJ_RS00495			DR083_RS02335											FEF30_RS00820	FEF31_RS00170	
N4.HOG0000183	OG0000021	n33											ABJ972_RS00490		ABKJ22_RS01740	NB627_RS00615	NB626_RS00605			MHP168L_RS00490	MHP168_RS00485						HZK19_RS01725	E5E95_RS03845		MHJ_RS00490	CIB43_RS02635		DR083_RS02215, DR083_RS03855									EXC50_RS04125				
N4.HOG0000184	OG0000021	n46											ABJ972_RS00495		ABKJ22_RS00510																															
N4.HOG0000185	OG0000021	n51																		MHP168L_RS02360	MHP168_RS02335							E5E95_RS03755																		
N4.HOG0000186	OG0000021	n54												B5C39_RS02385								MHP_RS01475				GOM18_RS03065	HZK19_RS00500	E5E95_RS00510														EXC50_RS03575				
N4.HOG0000187	OG0000022	n1											ABJ972_RS01635	B5C39_RS03170	ABKJ22_RS01655	NB627_RS01790	NB626_RS01775			MHP168L_RS01775	MHP168_RS01760	MHP_RS01655	ABLE99_RS01610			GOM18_RS03040	HZK19_RS01625	E5E95_RS01770		MHJ_RS01610		KUD10_RS01720	DR083_RS02055					DR099_RS02480				EXC50_RS00615	B5M19_RS02040	FEF30_RS01975	FEF31_RS01320	
N4.HOG0000188	OG0000022	n33	MFC_RS00360	DR093_RS03840	DR082_RS03835	DR094_RS03605	DR095_RS03815	DR084_RS03625	DR085_RS03800	MYF_RS03025			ABJ972_RS01690	B5C39_RS03225	ABKJ22_RS01710	NB627_RS01845	NB626_RS01830			MHP168L_RS01725	MHP168_RS01710	MHP_RS01705	ABLE99_RS01665			GOM18_RS04500	HZK19_RS01685	E5E95_RS01825		MHJ_RS01660	CIB43_RS02590	KUD10_RS01775	DR083_RS04755					DR099_RS04500				EXC50_RS00670	B5M19_RS02090	FEF30_RS04290	FEF31_RS04450	
N4.HOG0000189	OG0000023	n4		DR093_RS01985	DR082_RS02000	DR094_RS02170																																								
N4.HOG0000190	OG0000023	n9	MFC_RS00535				DR095_RS01405	DR084_RS01910	DR085_RS01800	MYF_RS01670																																				
N4.HOG0000191	OG0000023	n16																										E5E95_RS01335																		
N4.HOG0000192	OG0000023	n21											ABJ972_RS01305		ABKJ22_RS01335	NB627_RS01440	NB626_RS01435										HZK19_RS01285			MHJ_RS01290		KUD10_RS01390												FEF30_RS01630	FEF31_RS00975	
N4.HOG0000193	OG0000023	n33																		MHP168L_RS01410	MHP168_RS01405																						B5M19_RS01255			
N4.HOG0000194	OG0000023	n35												B5C39_RS01580								MHP_RS00685																				EXC50_RS02770				
N4.HOG0000195	OG0000023	n37					DR095_RS03490													MHP168L_RS03930	MHP168_RS03930										CIB43_RS00020												B5M19_RS04365	FEF30_RS02055	FEF31_RS01405	
N4.HOG0000196	OG0000023	n48	MFC_RS01695				DR095_RS01955		DR085_RS02195	MYF_RS01880																																				
N4.HOG0000197	OG0000023	n52												B5C39_RS01320						MHP168L_RS03545	MHP168_RS03535	MHP_RS02730				GOM18_RS00025					CIB43_RS01245	KUD10_RS01205														
N4.HOG0000198	OG0000023	n60														NB627_RS00500	NB626_RS00490										HZK19_RS03085	E5E95_RS01720, E5E95_RS04100, E5E95_RS04105, E5E95_RS04110			CIB43_RS01195		DR083_RS02935													
N4.HOG0000199	OG0000023	n71																																								EXC50_RS00495, EXC50_RS03740				
N4.HOG0000200	OG0000024	n1	MFC_RS01110	DR093_RS00835	DR082_RS00830	DR094_RS00320	DR095_RS00310	DR084_RS00640	DR085_RS00665	MYF_RS00790																																				
N4.HOG0000201	OG0000024	n8											ABJ972_RS02670	B5C39_RS03015	ABKJ22_RS02680	NB627_RS02930	NB626_RS02925			MHP168L_RS02775	MHP168_RS02750	MHP_RS02605	ABLE99_RS02635			GOM18_RS03075	HZK19_RS02710	E5E95_RS02945		MHJ_RS02705		KUD10_RS02825	DR083_RS03365					DR099_RS00050				EXC50_RS01585	B5M19_RS02500	FEF30_RS03120	FEF31_RS02485	
N4.HOG0000202	OG0000024	n33											ABJ972_RS01260	B5C39_RS01625	ABKJ22_RS01290	NB627_RS01395	NB626_RS01390			MHP168L_RS03940, MHP168L_RS03945	MHP168_RS03940, MHP168_RS03945	MHP_RS00730	ABLE99_RS01245			GOM18_RS03225	HZK19_RS01240	E5E95_RS01290		MHJ_RS01245	CIB43_RS02140	KUD10_RS01345	DR083_RS01215					DR099_RS00880				EXC50_RS02815	B5M19_RS04390, B5M19_RS04395	FEF30_RS01585	FEF31_RS00930	
N4.HOG0000203	OG0000025	n1											ABJ972_RS01640	B5C39_RS03175	ABKJ22_RS01660	NB627_RS01795	NB626_RS01780			MHP168L_RS01770	MHP168_RS01755	MHP_RS01660	ABLE99_RS01615			GOM18_RS04510	HZK19_RS01630	E5E95_RS01775		MHJ_RS01615		KUD10_RS01725	DR083_RS04750					DR099_RS04505				EXC50_RS00620	B5M19_RS04315	FEF30_RS04285	FEF31_RS04445	
N4.HOG0000204	OG0000025	n32	MFC_RS00355	DR093_RS01230	DR082_RS02390	DR094_RS01205	DR095_RS01230	DR084_RS02490	DR085_RS02460	MYF_RS03030			ABJ972_RS01685	B5C39_RS03220	ABKJ22_RS01705	NB627_RS01840	NB626_RS01825			MHP168L_RS01730	MHP168_RS01715	MHP_RS01700	ABLE99_RS01660			GOM18_RS04505	HZK19_RS01680	E5E95_RS01820		MHJ_RS01655	CIB43_RS02585	KUD10_RS01770	DR083_RS02105					DR099_RS02430				EXC50_RS00665	B5M19_RS02085	FEF30_RS02025	FEF31_RS01370	
N4.HOG0000205	OG0000026	n1	MFC_RS00580	DR093_RS02030	DR082_RS02045	DR094_RS02215	DR095_RS01450	DR084_RS01955	DR085_RS01755	MYF_RS01715																																				
N4.HOG0000206	OG0000026	n5											ABJ972_RS01350	B5C39_RS01535	ABKJ22_RS01380	NB627_RS01490	NB626_RS01480			MHP168L_RS01455	MHP168_RS01450	MHP_RS00640	ABLE99_RS01330			GOM18_RS02790	HZK19_RS01330	E5E95_RS01380		MHJ_RS01335		KUD10_RS01435	DR083_RS01120					DR099_RS00970				EXC50_RS02725	B5M19_RS01210	FEF30_RS01680	FEF31_RS01025	
N4.HOG0000207	OG0000026	n19											ABJ972_RS01665	B5C39_RS03200	ABKJ22_RS01685	NB627_RS01820	NB626_RS01805			MHP168L_RS01750	MHP168_RS01735	MHP_RS01680	ABLE99_RS01640			GOM18_RS03010	HZK19_RS01660	E5E95_RS01800		MHJ_RS01635	CIB43_RS02565	KUD10_RS01750	DR083_RS02085					DR099_RS02450				EXC50_RS00645	B5M19_RS02065	FEF30_RS02005	FEF31_RS01350	
N4.HOG0000208	OG0000027	n1		DR093_RS01425	DR082_RS02575	DR094_RS01395							ABJ972_RS03260	B5C39_RS00530	ABKJ22_RS03225	NB627_RS03540	NB626_RS03540			MHP168L_RS03825	MHP168_RS03845	MHP_RS03675	ABLE99_RS03220			GOM18_RS04335	HZK19_RS03390	E5E95_RS03560		MHJ_RS03750		KUD10_RS03410	DR083_RS02995					DR099_RS04510				EXC50_RS02185	B5M19_RS00565	FEF30_RS00060	FEF31_RS03015	
N4.HOG0000209	OG0000027	n21	MFC_RS02850	DR093_RS03885	DR082_RS03875	DR094_RS03650	DR095_RS03960	DR084_RS03655	DR085_RS03845	MYF_RS02825				B5C39_RS00545	ABKJ22_RS03240	NB627_RS03555	NB626_RS03555			MHP168L_RS03345	MHP168_RS03330	MHP_RS03280				GOM18_RS04320	HZK19_RS03405	E5E95_RS03575		MHJ_RS03330	CIB43_RS00440	KUD10_RS03425	DR083_RS04880					DR099_RS04465				EXC50_RS02200	B5M19_RS00550	FEF30_RS04125	FEF31_RS04605	
N4.HOG0000210	OG0000028	n1	MFC_RS01200, MFC_RS01205	DR093_RS01110	DR082_RS01105	DR094_RS00060	DR095_RS00595	DR084_RS00905, DR084_RS00910	DR085_RS00930	MYF_RS01120, MYF_RS01125				B5C39_RS02695						MHP168L_RS02440, MHP168L_RS02445	MHP168_RS02415, MHP168_RS02420	MHP_RS02285					HZK19_RS02385	E5E95_RS02625		MHJ_RS02365, MHJ_RS02370	CIB43_RS03320, CIB43_RS03335, CIB43_RS03340	KUD10_RS02500										EXC50_RS01265	B5M19_RS02460, B5M19_RS02465, B5M19_RS02470, B5M19_RS02475, B5M19_RS04380	FEF30_RS02785, FEF30_RS02790	FEF31_RS02145, FEF31_RS04525	
N4.HOG0000211	OG0000028	n46														NB627_RS02595, NB627_RS02600	NB626_RS02595						ABLE99_RS02320																							
N4.HOG0000212	OG0000028	n64																																				DR099_RS02680								
N4.HOG0000213	OG0000028	n66											ABJ972_RS02360		ABKJ22_RS02365											GOM18_RS01870	HZK19_RS02380						DR083_RS00320					DR099_RS02130								
N4.HOG0000214	OG0000028	n72																															DR083_RS00315													
N4.HOG0000215	OG0000029	n1	MFC_RS00875	DR093_RS00605	DR082_RS00605	DR094_RS00545	DR095_RS00085	DR084_RS00420	DR085_RS00425	MYF_RS00555																																				
N4.HOG0000216	OG0000029	n9											ABJ972_RS00585	B5C39_RS01825	ABKJ22_RS00600	NB627_RS01200	NB626_RS01205			MHP168L_RS00580	MHP168_RS00575	MHP_RS00925	ABLE99_RS00595			GOM18_RS01705	HZK19_RS01065	E5E95_RS01100		MHJ_RS01055		KUD10_RS01075	DR083_RS02525					DR099_RS01730				EXC50_RS03005	B5M19_RS03200	FEF30_RS01390	FEF31_RS00735	
N4.HOG0000217	OG0000029	n41											ABJ972_RS01060	B5C39_RS02285	ABKJ22_RS01090	NB627_RS00720	NB626_RS00710			MHP168L_RS01050	MHP168_RS01050	MHP_RS01380				GOM18_RS03580	HZK19_RS00600	E5E95_RS00610		MHJ_RS00595		KUD10_RS00620	DR083_RS03325					DR099_RS01725				EXC50_RS03475	B5M19_RS03510, B5M19_RS04520	FEF30_RS00925	FEF31_RS00270	
N4.HOG0000218	OG0000030	n1	MFC_RS02855	DR093_RS03890	DR082_RS03880	DR094_RS03655	DR095_RS03965	DR084_RS03660	DR085_RS03850	MYF_RS02820																																				
N4.HOG0000219	OG0000030	n8											ABJ972_RS03245	B5C39_RS00520	ABKJ22_RS03215	NB627_RS03530	NB626_RS03530			MHP168L_RS03325	MHP168_RS03310	MHP_RS03260	ABLE99_RS03215			GOM18_RS04340	HZK19_RS03380	E5E95_RS03550		MHJ_RS03310		KUD10_RS03400	DR083_RS04855					DR099_RS04515				EXC50_RS02175	B5M19_RS00570	FEF30_RS04110	FEF31_RS04590	
N4.HOG0000220	OG0000030	n33												B5C39_RS00540	ABKJ22_RS03235	NB627_RS03550	NB626_RS03550			MHP168L_RS03340	MHP168_RS03325	MHP_RS03275				GOM18_RS04325	HZK19_RS03400	E5E95_RS03570		MHJ_RS03325	CIB43_RS00435	KUD10_RS03420	DR083_RS04885					DR099_RS04460				EXC50_RS02195	B5M19_RS00555	FEF30_RS04120	FEF31_RS04600	
N4.HOG0000221	OG0000031	n3	MFC_RS01295	DR093_RS02685	DR082_RS01195	DR094_RS02590		DR084_RS01000	DR085_RS02695	MYF_RS01215																																				
N4.HOG0000222	OG0000031	n10																																									B5M19_RS04360			
N4.HOG0000223	OG0000031	n12												B5C39_RS01325		NB627_RS00445	NB626_RS00435			MHP168L_RS03575	MHP168_RS03565	MHP_RS02675				GOM18_RS00085	HZK19_RS03025				CIB43_RS01295	KUD10_RS01150	DR083_RS02520									EXC50_RS02515, EXC50_RS03805				
N4.HOG0000224	OG0000031	n22					DR095_RS01640													MHP168L_RS01215	MHP168_RS01210										CIB43_RS00065													FEF30_RS02100	FEF31_RS01450	
N4.HOG0000225	OG0000031	n23					DR095_RS02710						ABJ972_RS01580	B5C39_RS03115	ABKJ22_RS01605	NB627_RS01730	NB626_RS01710			MHP168L_RS01830	MHP168_RS01815	MHP_RS01600	ABLE99_RS01555			GOM18_RS03625		E5E95_RS01625		MHJ_RS01560		KUD10_RS01665						DR099_RS01355				EXC50_RS00545	B5M19_RS03305			
N4.HOG0000226	OG0000032	n1		DR093_RS01420	DR082_RS02570	DR094_RS01390																																								
N4.HOG0000227	OG0000032	n3	MFC_RS02685							MYF_RS03490			ABJ972_RS01555		ABKJ22_RS01585	NB627_RS01700	NB626_RS01690						ABLE99_RS01535			GOM18_RS00745, GOM18_RS02560	HZK19_RS01545	E5E95_RS03995				KUD10_RS01640	DR083_RS03590													
