Orthogroup	Species	MHP_1257_genes	Orthologs
OG0000002	MHP_UFV02_genes	ABKJ22_RS01720	FEF31_RS04455
OG0000002	MHP_LH_genes	ABKJ22_RS01720	KUD10_RS01790
OG0000002	MHP_J_genes	ABKJ22_RS01720	MHJ_RS01675
OG0000002	MHP_168L_genes	ABKJ22_RS01720	MHP168L_RS01710
OG0000002	MHP_TB1_genes	ABKJ22_RS01720	B5M19_RS02105
OG0000002	MHP_168_genes	ABKJ22_RS01720	MHP168_RS01665, MHP168_RS01685
OG0000002	MHP_Ue273_genes	ABKJ22_RS01720	VQY17_RS01780
OG0000002	MHP_MHP679_genes	ABKJ22_RS01720	DR086_RS04880
OG0000002	MHP_MHP682_genes	ABKJ22_RS01720	DR097_RS04675
OG0000002	MHP_116_genes	ABKJ22_RS01720	ABJ972_RS01715
OG0000002	MHP_153B_genes	ABKJ22_RS01720	NB625_RS01730
OG0000002	MHP_154B_genes	ABKJ22_RS01720	NB624_RS01730
OG0000003	MHP_MHP709_genes	ABKJ22_RS01780	DR088_RS00355
OG0000003	MHP_168L_genes	ABKJ22_RS01780	MHP168L_RS00485
OG0000003	MHP_168_genes	ABKJ22_RS01780	MHP168_RS00480
OG0000003	MHP_TB1_genes	ABKJ22_RS01780	B5M19_RS04550
OG0000003	MHP_J_genes	ABKJ22_RS01780	MHJ_RS00485
OG0000003	MHP_ES2L_genes	ABKJ22_RS01780	HZK19_RS01715
OG0000003	MHP_153B_genes	ABKJ22_RS01780	NB625_RS01750, NB625_RS00510
OG0000003	MHP_154B_genes	ABKJ22_RS01780	NB624_RS01750, NB624_RS00505
OG0000003	MHP_F72C_genes	ABKJ22_RS01780	EHI52_RS02140, EHI52_RS00520
OG0000003	MHP_7448_genes	ABKJ22_RS01780	MHP7448_RS01830, MHP7448_RS01785, MHP7448_RS00505
OG0000003	MHP_MHP694_genes	ABKJ22_RS01780	DR099_RS04295
OG0000003	MHP_98_genes	ABKJ22_RS01780	GOM18_RS03425
OG0000003	MHP_LH_genes	ABKJ22_RS01780	KUD10_RS00500
OG0000003	MHP_UFV01_genes	ABKJ22_RS01780	FEF30_RS04200
OG0000003	MHP_UFV02_genes	ABKJ22_RS01780	FEF31_RS04365
OG0000003	MHP_MHP682_genes	ABKJ22_RS01780	DR097_RS04955
OG0000003	MHP_MHP691_genes	ABKJ22_RS01780	DR087_RS01665
OG0000003	MHP_MHP699_genes	ABKJ22_RS01780	DR100_RS03640
OG0000003	MHP_ES2_genes	ABKJ22_RS01780	E5E95_RS01915
OG0000003	MHP_MHP653_genes	ABKJ22_RS01780	DR096_RS03690, DR096_RS03695
OG0000003	MHP_Ue273_genes	ABKJ22_RS01780	VQY17_RS01865
OG0000003	MHP_7448_genes	ABKJ22_RS00770, ABKJ22_RS02215, ABKJ22_RS01825	MHP7448_RS03870
OG0000003	MHP_MHP653_genes	ABKJ22_RS00770	DR096_RS04710
OG0000003	MHP_Ue273_genes	ABKJ22_RS00770	VQY17_RS00940
OG0000003	MHP_ES2_genes	ABKJ22_RS00770	E5E95_RS00930
OG0000003	MHP_MHP699_genes	ABKJ22_RS00770	DR100_RS04610
OG0000003	MHP_MHP682_genes	ABKJ22_RS00770	DR097_RS04850
OG0000003	MHP_MHP691_genes	ABKJ22_RS00770	DR087_RS04220
OG0000003	MHP_111A_genes	ABKJ22_RS00770	NB623_RS00940
OG0000003	MHP_112B_genes	ABKJ22_RS00770	NBX26_RS00940
OG0000003	MHP_F72C_genes	ABKJ22_RS00770	EHI52_RS03720
OG0000003	MHP_131B_genes	ABKJ22_RS00770	NB627_RS02330
OG0000003	MHP_133A_genes	ABKJ22_RS00770	NB626_RS02325
OG0000003	MHP_153B_genes	ABKJ22_RS00770	NB625_RS02310
OG0000003	MHP_154B_genes	ABKJ22_RS00770	NB624_RS02310
OG0000003	MHP_MHP691_genes	ABKJ22_RS02215	DR087_RS04750
OG0000003	MHP_UFV01_genes	ABKJ22_RS02215	FEF30_RS04345
OG0000003	MHP_UFV02_genes	ABKJ22_RS02215	FEF31_RS04510
OG0000003	MHP_7422_genes	ABKJ22_RS02215	MHL_RS02255
OG0000003	MHP_MHP682_genes	ABKJ22_RS02215	DR097_RS04840
OG0000003	MHP_MHP653_genes	ABKJ22_RS02215	DR096_RS04820
OG0000003	MHP_MHP679_genes	ABKJ22_RS02215	DR086_RS05055
OG0000003	MHP_MHP699_genes	ABKJ22_RS02215	DR100_RS04885
OG0000003	MFC_ATCC27716_genes	ABKJ22_RS02215	MFC_RS02995
OG0000003	MFC_Ms42_genes	ABKJ22_RS02215	MYF_RS01515
OG0000003	MFC_MF11_genes	ABKJ22_RS02215	DR093_RS04030
OG0000003	MFC_MF29_genes	ABKJ22_RS02215	DR095_RS04020
OG0000003	MHP_111A_genes	ABKJ22_RS02215	NB623_RS01035
OG0000003	MHP_112B_genes	ABKJ22_RS02215	NBX26_RS01040
OG0000003	MHP_F72C_genes	ABKJ22_RS02215	EHI52_RS03760
OG0000003	MFC_MF18_genes	ABKJ22_RS02215	DR082_RS03925
OG0000003	MFC_MF22_genes	ABKJ22_RS02215	DR094_RS03820
OG0000003	MHP_ES2_genes	ABKJ22_RS02215	E5E95_RS04070
OG0000003	MHP_J_genes	ABKJ22_RS02215	MHJ_RS03890
OG0000003	MHP_MHP650_genes	ABKJ22_RS02215	DR083_RS04460
OG0000003	MFC_MF33_genes	ABKJ22_RS02215	DR085_RS03550
OG0000003	MHP_LH_genes	ABKJ22_RS02215	KUD10_RS02250
OG0000003	MHP_ES2L_genes	ABKJ22_RS02215	HZK19_RS02160
OG0000003	MHP_MHP696_genes	ABKJ22_RS02215	DR090_RS04620
OG0000003	MHP_MHP709_genes	ABKJ22_RS02215	DR088_RS04580
OG0000003	MHP_4284_genes	ABKJ22_RS02215	ABLE99_RS02155
OG0000003	MHP_LH_genes	ABKJ22_RS01825	KUD10_RS01900
OG0000003	MHP_116_genes	ABKJ22_RS01825	ABJ972_RS01815
OG0000003	MHP_KM014_genes	ABKJ22_RS01825	CIB43_RS02725
OG0000003	MHP_131B_genes	ABKJ22_RS01825	NB627_RS01980
OG0000003	MHP_F72C_genes	ABKJ22_RS01825	EHI52_RS03670
OG0000003	MHP_MHP653_genes	ABKJ22_RS01825	DR096_RS04825
OG0000003	MHP_MHP679_genes	ABKJ22_RS01825	DR086_RS05085
OG0000003	MHP_MHP682_genes	ABKJ22_RS01825	DR097_RS03830
OG0000003	MHP_MHP699_genes	ABKJ22_RS01825	DR100_RS03840
OG0000003	MHP_Ue273_genes	ABKJ22_RS01825	VQY17_RS01910
OG0000003	MHP_MHP650_genes	ABKJ22_RS01825	DR083_RS03840
OG0000003	MHP_UFV02_genes	ABKJ22_RS01825	FEF31_RS01590
OG0000003	MHP_133A_genes	ABKJ22_RS01825	NB626_RS01965, NB626_RS01970
OG0000003	MHP_98_genes	ABKJ22_RS01825	GOM18_RS03375, GOM18_RS03370
OG0000003	MHP_ES2L_genes	ABKJ22_RS01825	HZK19_RS01800
OG0000003	MHP_J_genes	ABKJ22_RS01825	MHJ_RS01795
OG0000003	MHP_11_genes	ABKJ22_RS01825	B5C39_RS03345
OG0000003	MHP_232_genes	ABKJ22_RS01825	MHP_RS01825
OG0000003	MHP_168L_genes	ABKJ22_RS01825	MHP168L_RS03875
OG0000003	MHP_168_genes	ABKJ22_RS01825	MHP168_RS03875
OG0000003	MHP_MHP696_genes	ABKJ22_RS01825	DR090_RS03665
OG0000003	MHP_MHP709_genes	ABKJ22_RS01825	DR088_RS03645
OG0000003	MHP_TB1_genes	ABKJ22_RS01825	B5M19_RS03885
OG0000003	MHP_7422_genes	ABKJ22_RS01825	MHL_RS03835
OG0000003	MHP_111A_genes	ABKJ22_RS01825	NB623_RS02255
OG0000003	MHP_112B_genes	ABKJ22_RS01825	NBX26_RS02265
OG0000003	MHP_ES2_genes	ABKJ22_RS01825	E5E95_RS03910
OG0000003	MHP_4284_genes	ABKJ22_RS01825	ABLE99_RS01760
OG0000003	MHP_153B_genes	ABKJ22_RS01825	NB625_RS01830
OG0000003	MHP_154B_genes	ABKJ22_RS01825	NB624_RS01835
OG0000004	MFC_MF33_genes	ABKJ22_RS02940	DR085_RS01395
OG0000004	MHP_MHP679_genes	ABKJ22_RS02940	DR086_RS03630, DR086_RS03555, DR086_RS00615
OG0000004	MHP_168L_genes	ABKJ22_RS02940	MHP168L_RS03190, MHP168L_RS03195, MHP168L_RS03205, MHP168L_RS03030
OG0000004	MHP_168_genes	ABKJ22_RS02940	MHP168_RS03180, MHP168_RS03190
OG0000004	MHP_ES2_genes	ABKJ22_RS02940	E5E95_RS03410, E5E95_RS03400, E5E95_RS03415, E5E95_RS03425, E5E95_RS03215, E5E95_RS03235
OG0000004	MHP_ES2L_genes	ABKJ22_RS02940	HZK19_RS03240, HZK19_RS03230, HZK19_RS03255, HZK19_RS02970, HZK19_RS02980
OG0000004	MHP_111A_genes	ABKJ22_RS02940	NB623_RS03360, NB623_RS03350, NB623_RS03365, NB623_RS03170, NB623_RS03180, NB623_RS03190
OG0000004	MHP_112B_genes	ABKJ22_RS02940	NBX26_RS03380, NBX26_RS03370, NBX26_RS03385, NBX26_RS03185, NBX26_RS03195, NBX26_RS03205
OG0000004	MHP_MHP682_genes	ABKJ22_RS02940	DR097_RS01330, DR097_RS01325
OG0000004	MHP_MHP691_genes	ABKJ22_RS02940	DR087_RS00850, DR087_RS00860, DR087_RS00840
OG0000004	MHP_Ue273_genes	ABKJ22_RS02940	VQY17_RS03185, VQY17_RS03175, VQY17_RS03190, VQY17_RS03025, VQY17_RS03005, VQY17_RS02985, VQY17_RS02995
OG0000004	MHP_131B_genes	ABKJ22_RS02940	NB627_RS03390, NB627_RS03395, NB627_RS03405, NB627_RS03205, NB627_RS03225, NB627_RS03215
OG0000004	MHP_133A_genes	ABKJ22_RS02940	NB626_RS03385, NB626_RS03390, NB626_RS03400, NB626_RS03200, NB626_RS03220, NB626_RS03210
OG0000004	MHP_MHP709_genes	ABKJ22_RS02940	DR088_RS01540, DR088_RS03400, DR088_RS00350
OG0000004	MHP_153B_genes	ABKJ22_RS02940	NB625_RS03355, NB625_RS03360, NB625_RS03370, NB625_RS03170, NB625_RS03190, NB625_RS03180
OG0000004	MHP_154B_genes	ABKJ22_RS02940	NB624_RS03355, NB624_RS03360, NB624_RS03175, NB624_RS03195, NB624_RS03185
OG0000004	MHP_7422_genes	ABKJ22_RS02940	MHL_RS03205, MHL_RS03215
OG0000004	MHP_7448_genes	ABKJ22_RS02940	MHP7448_RS03230, MHP7448_RS03235, MHP7448_RS03245, MHP7448_RS03055, MHP7448_RS03035, MHP7448_RS03065
OG0000004	MHP_F72C_genes	ABKJ22_RS02940	EHI52_RS03210, EHI52_RS03215, EHI52_RS03225, EHI52_RS03010, EHI52_RS03045, EHI52_RS03025
OG0000004	MHP_4284_genes	ABKJ22_RS02940	ABLE99_RS03080, ABLE99_RS03085, ABLE99_RS03095, ABLE99_RS02895, ABLE99_RS02925, ABLE99_RS02905
OG0000004	MHP_UFV01_genes	ABKJ22_RS02940	FEF30_RS03540, FEF30_RS03550
OG0000004	MHP_UFV02_genes	ABKJ22_RS02940	FEF31_RS03760, FEF31_RS03775
OG0000004	MHP_LH_genes	ABKJ22_RS02940	KUD10_RS03265, KUD10_RS03275, KUD10_RS03075, KUD10_RS03105, KUD10_RS03095, KUD10_RS03085
OG0000004	MHP_116_genes	ABKJ22_RS02940	ABJ972_RS03105, ABJ972_RS03100, ABJ972_RS03110, ABJ972_RS03120, ABJ972_RS02930, ABJ972_RS02945, ABJ972_RS02940
OG0000004	MHP_J_genes	ABKJ22_RS02940	MHJ_RS03175, MHJ_RS03165, MHJ_RS03180, MHJ_RS03190, MHJ_RS02980, MHJ_RS02995
OG0000004	MHP_KM014_genes	ABKJ22_RS02940	CIB43_RS00290, CIB43_RS00275, CIB43_RS03935, CIB43_RS00110
OG0000004	MHP_98_genes	ABKJ22_RS02940	GOM18_RS00895, GOM18_RS00890, GOM18_RS00880
OG0000004	MHP_11_genes	ABKJ22_RS02940	B5C39_RS00380, B5C39_RS00390, B5C39_RS00400, B5C39_RS03760
OG0000004	MHP_NCTC10127_genes	ABKJ22_RS02940	EXC50_RS02030, EXC50_RS02040, EXC50_RS02050, EXC50_RS01845, EXC50_RS01865
OG0000004	MHP_MHP699_genes	ABKJ22_RS02940	DR100_RS03655, DR100_RS03585, DR100_RS03555
OG0000004	MHP_232_genes	ABKJ22_RS02940	MHP_RS03125, MHP_RS03135, MHP_RS02945, MHP_RS02960
OG0000004	MHP_MHP650_genes	ABKJ22_RS02940	DR083_RS03460, DR083_RS03440, DR083_RS01645
OG0000004	MHP_MHP696_genes	ABKJ22_RS02940	DR090_RS03435, DR090_RS03440
OG0000004	MHP_TB1_genes	ABKJ22_RS02940	B5M19_RS04240
OG0000004	MHP_MHP694_genes	ABKJ22_RS02940	DR099_RS02875, DR099_RS03340, DR099_RS03350
OG0000004	MFC_Ms42_genes	ABKJ22_RS02940	MYF_RS02520, MYF_RS02535, MYF_RS02545
OG0000004	MFC_MF30_genes	ABKJ22_RS02940	DR084_RS02890
OG0000004	MFC_MF11_genes	ABKJ22_RS02940	DR093_RS01845
OG0000004	MFC_MF18_genes	ABKJ22_RS02940	DR082_RS01625
OG0000004	MFC_MF22_genes	ABKJ22_RS02940	DR094_RS01820
OG0000004	MFC_ATCC27716_genes	ABKJ22_RS02940	MFC_RS00155
OG0000004	MHP_MHP653_genes	ABKJ22_RS02940	DR096_RS00785
OG0000005	MHP_98_genes	ABKJ22_RS00095	GOM18_RS03145
OG0000005	MHP_131B_genes	ABKJ22_RS00095	NB627_RS00100
OG0000005	MHP_133A_genes	ABKJ22_RS00095	NB626_RS00100
OG0000005	MHP_7422_genes	ABKJ22_RS00095	MHL_RS00105
OG0000005	MHP_7448_genes	ABKJ22_RS00095	MHP7448_RS00100
OG0000005	MHP_153B_genes	ABKJ22_RS00095	NB625_RS00100
OG0000005	MHP_154B_genes	ABKJ22_RS00095	NB624_RS00100
OG0000005	MHP_MHP679_genes	ABKJ22_RS00095	DR086_RS03245
OG0000005	MHP_MHP691_genes	ABKJ22_RS00095	DR087_RS00530
OG0000005	MHP_168L_genes	ABKJ22_RS00095	MHP168L_RS00090
OG0000005	MHP_168_genes	ABKJ22_RS00095	MHP168_RS00085
OG0000005	MHP_TB1_genes	ABKJ22_RS00095	B5M19_RS00020
OG0000005	MHP_MHP650_genes	ABKJ22_RS00095	DR083_RS03065
OG0000005	MHP_MHP699_genes	ABKJ22_RS00095	DR100_RS01100
OG0000005	MHP_116_genes	ABKJ22_RS00095	ABJ972_RS00100
OG0000005	MHP_ES2_genes	ABKJ22_RS00095	E5E95_RS00090
OG0000005	MHP_J_genes	ABKJ22_RS00095	MHJ_RS00090
OG0000005	MHP_111A_genes	ABKJ22_RS00095	NB623_RS00105
OG0000005	MHP_112B_genes	ABKJ22_RS00095	NBX26_RS00105
OG0000005	MHP_MHP694_genes	ABKJ22_RS00095	DR099_RS03165
OG0000005	MHP_MHP696_genes	ABKJ22_RS00095	DR090_RS03620
OG0000005	MHP_MHP709_genes	ABKJ22_RS00095	DR088_RS01950
OG0000005	MHP_Ue273_genes	ABKJ22_RS00095	VQY17_RS00100
OG0000005	MHP_LH_genes	ABKJ22_RS00095	KUD10_RS00100
OG0000005	MHP_UFV01_genes	ABKJ22_RS00095	FEF30_RS00415
OG0000005	MHP_UFV02_genes	ABKJ22_RS00095	FEF31_RS03370
OG0000005	MHP_11_genes	ABKJ22_RS00095	B5C39_RS00915
OG0000005	MHP_232_genes	ABKJ22_RS00095	MHP_RS00100
OG0000005	MHP_NCTC10127_genes	ABKJ22_RS00095	EXC50_RS00100
OG0000005	MHP_KM014_genes	ABKJ22_RS00095	CIB43_RS00810
OG0000005	MHP_MHP682_genes	ABKJ22_RS00095	DR097_RS02455
OG0000005	MHP_MHP653_genes	ABKJ22_RS00095	DR096_RS02575
OG0000005	MHP_4284_genes	ABKJ22_RS00095	ABLE99_RS00100
OG0000005	MHP_ES2L_genes	ABKJ22_RS00095	HZK19_RS00085
OG0000005	MHP_F72C_genes	ABKJ22_RS00095	EHI52_RS00100
OG0000005	MHP_KM014_genes	ABKJ22_RS00115	CIB43_RS00830
OG0000005	MHP_LH_genes	ABKJ22_RS00115	KUD10_RS00120
OG0000005	MHP_7422_genes	ABKJ22_RS00115	MHL_RS00125
OG0000005	MHP_7448_genes	ABKJ22_RS00115	MHP7448_RS00120
OG0000005	MHP_11_genes	ABKJ22_RS00115	B5C39_RS00935
OG0000005	MHP_232_genes	ABKJ22_RS00115	MHP_RS00120
OG0000005	MHP_NCTC10127_genes	ABKJ22_RS00115	EXC50_RS00120
OG0000005	MHP_UFV01_genes	ABKJ22_RS00115	FEF30_RS00435
OG0000005	MHP_UFV02_genes	ABKJ22_RS00115	FEF31_RS04665
OG0000005	MHP_MHP653_genes	ABKJ22_RS00115	DR096_RS04720
OG0000005	MHP_MHP682_genes	ABKJ22_RS00115	DR097_RS04720
OG0000005	MHP_MHP699_genes	ABKJ22_RS00115	DR100_RS04620
OG0000005	MHP_153B_genes	ABKJ22_RS00115	NB625_RS00125
OG0000005	MHP_131B_genes	ABKJ22_RS00115	NB627_RS00120
OG0000005	MHP_133A_genes	ABKJ22_RS00115	NB626_RS00120
OG0000005	MHP_F72C_genes	ABKJ22_RS00115	EHI52_RS00120
OG0000005	MHP_Ue273_genes	ABKJ22_RS00115	VQY17_RS00120
OG0000005	MHP_ES2_genes	ABKJ22_RS00115	E5E95_RS00110
OG0000005	MHP_MHP696_genes	ABKJ22_RS00115	DR090_RS04590
OG0000005	MHP_MHP709_genes	ABKJ22_RS00115	DR088_RS04585
OG0000005	MHP_ES2L_genes	ABKJ22_RS00115	HZK19_RS00105
OG0000005	MHP_4284_genes	ABKJ22_RS00115	ABLE99_RS00120
OG0000005	MHP_98_genes	ABKJ22_RS00100	GOM18_RS03600
OG0000005	MHP_MHP691_genes	ABKJ22_RS00100	DR087_RS00540
OG0000005	MHP_168L_genes	ABKJ22_RS00100	MHP168L_RS00100
OG0000005	MHP_168_genes	ABKJ22_RS00100	MHP168_RS00095
OG0000005	MHP_TB1_genes	ABKJ22_RS00100	B5M19_RS00030
OG0000005	MHP_MHP650_genes	ABKJ22_RS00100	DR083_RS03050
OG0000005	MHP_MHP679_genes	ABKJ22_RS00100	DR086_RS03255
OG0000005	MHP_116_genes	ABKJ22_RS00100	ABJ972_RS00105
OG0000005	MHP_ES2_genes	ABKJ22_RS00100	E5E95_RS00095
OG0000005	MHP_MHP694_genes	ABKJ22_RS00100	DR099_RS04570
OG0000005	MHP_ES2L_genes	ABKJ22_RS00100	HZK19_RS00090
OG0000005	MHP_MHP696_genes	ABKJ22_RS00100	DR090_RS03525
OG0000005	MHP_MHP709_genes	ABKJ22_RS00100	DR088_RS03545
OG0000005	MHP_J_genes	ABKJ22_RS00100	MHJ_RS00095
OG0000005	MHP_MHP699_genes	ABKJ22_RS00100	DR100_RS04630
OG0000005	MHP_11_genes	ABKJ22_RS00100	B5C39_RS00920
OG0000005	MHP_232_genes	ABKJ22_RS00100	MHP_RS00105
OG0000005	MHP_NCTC10127_genes	ABKJ22_RS00100	EXC50_RS00105
OG0000005	MHP_LH_genes	ABKJ22_RS00100	KUD10_RS00105
OG0000005	MHP_UFV01_genes	ABKJ22_RS00100	FEF30_RS04180
OG0000005	MHP_UFV02_genes	ABKJ22_RS00100	FEF31_RS04660
OG0000005	MHP_7422_genes	ABKJ22_RS00100	MHL_RS04205
OG0000005	MHP_7448_genes	ABKJ22_RS00100	MHP7448_RS00105
OG0000005	MHP_131B_genes	ABKJ22_RS00100	NB627_RS00110
OG0000005	MHP_133A_genes	ABKJ22_RS00100	NB626_RS00110
OG0000005	MHP_111A_genes	ABKJ22_RS00100	NB623_RS00110
OG0000005	MHP_112B_genes	ABKJ22_RS00100	NBX26_RS00110
OG0000005	MHP_4284_genes	ABKJ22_RS00100	ABLE99_RS00105
OG0000005	MHP_F72C_genes	ABKJ22_RS00100	EHI52_RS00105
OG0000005	MHP_MHP682_genes	ABKJ22_RS00100	DR097_RS02445
OG0000005	MHP_Ue273_genes	ABKJ22_RS00100	VQY17_RS00105
OG0000005	MHP_MHP653_genes	ABKJ22_RS00100	DR096_RS02565
OG0000005	MHP_116_genes	ABKJ22_RS00105, ABKJ22_RS00120	ABJ972_RS00110
OG0000005	MHP_MHP691_genes	ABKJ22_RS00105, ABKJ22_RS00120	DR087_RS04465
OG0000005	MHP_98_genes	ABKJ22_RS00105, ABKJ22_RS00120	GOM18_RS04540
OG0000005	MHP_MHP679_genes	ABKJ22_RS00105, ABKJ22_RS00120	DR086_RS05035
OG0000005	MHP_MHP650_genes	ABKJ22_RS00105, ABKJ22_RS00120	DR083_RS04870
OG0000005	MHP_168L_genes	ABKJ22_RS00105, ABKJ22_RS00120	MHP168L_RS00105
OG0000005	MHP_168_genes	ABKJ22_RS00105, ABKJ22_RS00120	MHP168_RS00100, MHP168_RS03905
OG0000005	MHP_TB1_genes	ABKJ22_RS00105, ABKJ22_RS00120	B5M19_RS04010, B5M19_RS04005
OG0000005	MHP_ES2L_genes	ABKJ22_RS00105	HZK19_RS00095
OG0000005	MHP_11_genes	ABKJ22_RS00105	B5C39_RS00925
OG0000005	MHP_232_genes	ABKJ22_RS00105	MHP_RS00110
OG0000005	MHP_NCTC10127_genes	ABKJ22_RS00105	EXC50_RS00110
OG0000005	MHP_LH_genes	ABKJ22_RS00105	KUD10_RS00110
OG0000005	MHP_MHP699_genes	ABKJ22_RS00105	DR100_RS04625
OG0000005	MHP_J_genes	ABKJ22_RS00105	MHJ_RS00100
OG0000005	MHP_UFV01_genes	ABKJ22_RS00105	FEF30_RS00425
OG0000005	MHP_UFV02_genes	ABKJ22_RS00105	FEF31_RS03380
OG0000005	MHP_ES2_genes	ABKJ22_RS00105	E5E95_RS00100
OG0000005	MHP_7422_genes	ABKJ22_RS00105	MHL_RS00115
OG0000005	MHP_7448_genes	ABKJ22_RS00105	MHP7448_RS00110
OG0000005	MHP_MHP696_genes	ABKJ22_RS00105	DR090_RS03075
OG0000005	MHP_MHP709_genes	ABKJ22_RS00105	DR088_RS03300
OG0000005	MHP_153B_genes	ABKJ22_RS00105	NB625_RS00105
OG0000005	MHP_154B_genes	ABKJ22_RS00105	NB624_RS00105
OG0000005	MHP_F72C_genes	ABKJ22_RS00105	EHI52_RS00110
OG0000005	MHP_Ue273_genes	ABKJ22_RS00105	VQY17_RS00110
OG0000005	MHP_MHP653_genes	ABKJ22_RS00105	DR096_RS02560
OG0000005	MHP_MHP682_genes	ABKJ22_RS00105	DR097_RS02440
OG0000005	MHP_111A_genes	ABKJ22_RS00105	NB623_RS00115
OG0000005	MHP_112B_genes	ABKJ22_RS00105	NBX26_RS00115
OG0000005	MHP_MHP694_genes	ABKJ22_RS00105	DR099_RS03150
OG0000005	MHP_4284_genes	ABKJ22_RS00105	ABLE99_RS00110
OG0000005	MHP_MHP653_genes	ABKJ22_RS00120	DR096_RS04715
OG0000005	MHP_MHP682_genes	ABKJ22_RS00120	DR097_RS04715
OG0000005	MHP_7422_genes	ABKJ22_RS00120	MHL_RS00130
OG0000005	MHP_7448_genes	ABKJ22_RS00120	MHP7448_RS00125
OG0000005	MHP_ES2L_genes	ABKJ22_RS00120	HZK19_RS00110
OG0000005	MHP_UFV01_genes	ABKJ22_RS00120	FEF30_RS04185
OG0000005	MHP_UFV02_genes	ABKJ22_RS00120	FEF31_RS04670
OG0000005	MHP_LH_genes	ABKJ22_RS00120	KUD10_RS00125
OG0000005	MHP_232_genes	ABKJ22_RS00120	MHP_RS00125
OG0000005	MHP_NCTC10127_genes	ABKJ22_RS00120	EXC50_RS00125
OG0000005	MHP_11_genes	ABKJ22_RS00120	B5C39_RS00940
OG0000005	MHP_MHP699_genes	ABKJ22_RS00120	DR100_RS04615
OG0000005	MHP_MHP696_genes	ABKJ22_RS00120	DR090_RS04595
OG0000005	MHP_MHP709_genes	ABKJ22_RS00120	DR088_RS04590
OG0000005	MHP_131B_genes	ABKJ22_RS00120	NB627_RS00125
OG0000005	MHP_133A_genes	ABKJ22_RS00120	NB626_RS00125
OG0000005	MHP_Ue273_genes	ABKJ22_RS00120	VQY17_RS00125
OG0000005	MHP_F72C_genes	ABKJ22_RS00120	EHI52_RS00125
OG0000005	MHP_ES2_genes	ABKJ22_RS00120	E5E95_RS00115
OG0000005	MHP_4284_genes	ABKJ22_RS00120	ABLE99_RS00125
OG0000006	MHP_Ue273_genes	ABKJ22_RS02450	VQY17_RS02495
OG0000006	MHP_232_genes	ABKJ22_RS02450	MHP_RS02365
OG0000006	MHP_7422_genes	ABKJ22_RS02450	MHL_RS03635
OG0000006	MHP_111A_genes	ABKJ22_RS02450	NB623_RS02650
OG0000006	MHP_112B_genes	ABKJ22_RS02450	NBX26_RS02660
OG0000006	MHP_98_genes	ABKJ22_RS02450	GOM18_RS01950
OG0000006	MHP_ES2_genes	ABKJ22_RS02450	E5E95_RS02705
OG0000006	MHP_KM014_genes	ABKJ22_RS02450	CIB43_RS03435
OG0000006	MHP_ES2L_genes	ABKJ22_RS02450	HZK19_RS02470
OG0000006	MHP_LH_genes	ABKJ22_RS02450	KUD10_RS02585
OG0000006	MHP_MHP682_genes	ABKJ22_RS02450	DR097_RS04435
OG0000006	MHP_116_genes	ABKJ22_RS02450	ABJ972_RS02440
OG0000006	MHP_4284_genes	ABKJ22_RS02450	ABLE99_RS02400
OG0000006	MHP_MHP653_genes	ABKJ22_RS02450	DR096_RS04365
OG0000006	MHP_MHP679_genes	ABKJ22_RS02450	DR086_RS04315
OG0000006	MHP_MHP691_genes	ABKJ22_RS02450	DR087_RS04360
OG0000006	MHP_MHP699_genes	ABKJ22_RS02450	DR100_RS04235
OG0000006	MHP_KM014_genes	ABKJ22_RS02445, ABKJ22_RS02310, ABKJ22_RS02280	CIB43_RS03420
OG0000006	MHP_MHP679_genes	ABKJ22_RS02445	DR086_RS04320
OG0000006	MHP_MHP699_genes	ABKJ22_RS02445	DR100_RS04240
OG0000006	MHP_MHP699_genes	ABKJ22_RS02310	DR100_RS04245
OG0000006	MHP_7422_genes	ABKJ22_RS02310	MHL_RS02420
OG0000006	MHP_Ue273_genes	ABKJ22_RS02310	VQY17_RS02360
OG0000006	MHP_116_genes	ABKJ22_RS02310	ABJ972_RS02305
OG0000006	MHP_111A_genes	ABKJ22_RS02310	NB623_RS02495
OG0000006	MHP_112B_genes	ABKJ22_RS02310	NBX26_RS02505
OG0000006	MHP_154B_genes	ABKJ22_RS02310	NB624_RS02495
OG0000006	MHP_153B_genes	ABKJ22_RS02310	NB625_RS02500
OG0000006	MHP_MHP653_genes	ABKJ22_RS02310	DR096_RS01695
OG0000006	MHP_MHP691_genes	ABKJ22_RS02310	DR087_RS04080
OG0000006	MHP_98_genes	ABKJ22_RS02310	GOM18_RS02495
OG0000006	MHP_MHP694_genes	ABKJ22_RS02310	DR099_RS03650
OG0000006	MHP_4284_genes	ABKJ22_RS02310	ABLE99_RS02260
OG0000006	MHP_MHP679_genes	ABKJ22_RS02310	DR086_RS04535
OG0000006	MHP_116_genes	ABKJ22_RS02280	ABJ972_RS02275
OG0000006	MHP_UFV01_genes	ABKJ22_RS02280	FEF30_RS02700
OG0000006	MHP_UFV02_genes	ABKJ22_RS02280	FEF31_RS02060
OG0000006	MHP_111A_genes	ABKJ22_RS02280	NB623_RS02465
OG0000006	MHP_112B_genes	ABKJ22_RS02280	NBX26_RS02475
OG0000006	MHP_153B_genes	ABKJ22_RS02280	NB625_RS02470
OG0000006	MHP_154B_genes	ABKJ22_RS02280	NB624_RS02465
