Orthogroup	Species	MHP_131B_proteins	Orthologs
OG0000002	MHP_MHP682_proteins	WP_404924509.1	WP_160585824.1
OG0000002	MHP_LH_proteins	WP_404924509.1	WP_233688422.1
OG0000002	MHP_1257_proteins	WP_404924509.1	WP_348571681.1
OG0000002	MHP_4284_proteins	WP_404924509.1	WP_406823109.1
OG0000002	MHP_116_proteins	WP_404924509.1	WP_348602505.1
OG0000002	MHP_ES2L_proteins	WP_404924509.1	WP_179221136.1
OG0000002	MHP_ES2_proteins	WP_404924509.1	WP_135618870.1
OG0000002	MFC_MF33_proteins	WP_404924509.1	WP_160609436.1
OG0000002	MHP_MHP650_proteins	WP_404924509.1	WP_160601263.1
OG0000002	MHP_133A_proteins	WP_404924509.1	WP_404924213.1
OG0000002	MFC_MF29_proteins	WP_404924467.1	WP_160581136.1
OG0000002	MFC_ATCC27716_proteins	WP_404924467.1	WP_002557503.1
OG0000002	MFC_Ms42_proteins	WP_404924467.1	WP_002557503.1
OG0000002	MFC_MF30_proteins	WP_404924467.1	WP_160605578.1
OG0000002	MFC_MF11_proteins	WP_404924467.1	WP_160603138.1
OG0000002	MFC_MF18_proteins	WP_404924467.1	WP_160583787.1
OG0000002	MFC_MF22_proteins	WP_404924467.1	WP_160583787.1
OG0000002	MFC_MF33_proteins	WP_404924467.1	WP_160609402.1
OG0000002	MHP_Ue273_proteins	WP_404924467.1	WP_347952457.1
OG0000002	MHP_116_proteins	WP_404924467.1	WP_348602818.1
OG0000002	MHP_153B_proteins	WP_404924467.1	WP_404924158.1
OG0000002	MHP_154B_proteins	WP_404924467.1	WP_404924158.1
OG0000002	MHP_1257_proteins	WP_404924467.1	WP_348572102.1
OG0000002	MHP_MHP679_proteins	WP_404924467.1	WP_160585690.1
OG0000002	MHP_MHP682_proteins	WP_404924467.1	WP_160585690.1
OG0000002	MHP_F72C_proteins	WP_404924467.1	WP_146379583.1
OG0000002	MHP_ES2_proteins	WP_404924467.1	WP_135618787.1
OG0000002	MHP_11_proteins	WP_404924467.1	WP_011206167.1
OG0000002	MHP_232_proteins	WP_404924467.1	WP_011206167.1
OG0000002	MHP_NCTC10127_proteins	WP_404924467.1	WP_011206167.1
OG0000002	MHP_UFV01_proteins	WP_404924467.1	WP_243216098.1
OG0000002	MHP_UFV02_proteins	WP_404924467.1	WP_243216098.1
OG0000002	MHP_LH_proteins	WP_404924467.1	WP_233688740.1
OG0000002	MHP_J_proteins	WP_404924467.1	WP_011284083.1
OG0000002	MHP_168L_proteins	WP_404924467.1	WP_014579753.1
OG0000002	MHP_TB1_proteins	WP_404924467.1	WP_014579753.1
OG0000002	MHP_168_proteins	WP_404924467.1	WP_014579748.1, WP_014579753.1
OG0000002	MHP_MHP691_proteins	WP_404924467.1	WP_160608118.1
OG0000002	MHP_MHP696_proteins	WP_404924467.1	WP_160588193.1
OG0000002	MHP_MHP709_proteins	WP_404924467.1	WP_160588193.1
OG0000002	MHP_MHP694_proteins	WP_404924467.1	WP_160606941.1
OG0000002	MHP_4284_proteins	WP_404924467.1	WP_406823273.1
OG0000002	MHP_MHP653_proteins	WP_404924467.1	WP_160615941.1
OG0000002	MHP_KM014_proteins	WP_404924467.1	WP_094521652.1
OG0000002	MHP_ES2L_proteins	WP_404924467.1	WP_179221108.1
OG0000002	MHP_MHP650_proteins	WP_404924467.1	WP_160601022.1
OG0000002	MHP_98_proteins	WP_404924467.1	WP_179696125.1
OG0000002	MHP_7422_proteins	WP_404924467.1	WP_020835682.1
OG0000002	MHP_7448_proteins	WP_404924467.1	WP_020835682.1
OG0000002	MHP_MHP699_proteins	WP_404924467.1	WP_160585042.1
OG0000002	MHP_133A_proteins	WP_404924467.1	WP_404924467.1
OG0000003	MHP_168L_proteins	WP_404924470.1, WP_404924388.1	WP_014579780.1
OG0000003	MHP_168_proteins	WP_404924470.1, WP_404924388.1	WP_014579780.1
OG0000003	MHP_MHP650_proteins	WP_404924470.1, WP_404924388.1	WP_220200909.1
OG0000003	MHP_KM014_proteins	WP_404924470.1, WP_404924388.1	WP_094521572.1
OG0000003	MHP_11_proteins	WP_404924470.1	WP_044284791.1
OG0000003	MHP_232_proteins	WP_404924470.1	WP_044284791.1
OG0000003	MHP_NCTC10127_proteins	WP_404924470.1	WP_044284791.1
OG0000003	MHP_133A_proteins	WP_404924470.1	WP_404924470.1
OG0000003	MHP_Ue273_proteins	WP_404924388.1	WP_347952373.1
OG0000003	MHP_111A_proteins	WP_404924388.1	WP_404912467.1, WP_404912175.1
OG0000003	MHP_112B_proteins	WP_404924388.1	WP_404912467.1, WP_404912175.1
OG0000003	MHP_4284_proteins	WP_404924388.1	WP_406823224.1
OG0000003	MHP_154B_proteins	WP_404924388.1	WP_404924623.1
OG0000003	MHP_98_proteins	WP_404924388.1	WP_258556536.1
OG0000003	MHP_116_proteins	WP_404924388.1	WP_348602823.1, WP_348602702.1
OG0000003	MHP_MHP653_proteins	WP_404924388.1	WP_160615984.1
OG0000003	MHP_11_proteins	WP_404924388.1	WP_044284785.1
OG0000003	MHP_232_proteins	WP_404924388.1	WP_044284785.1
OG0000003	MHP_NCTC10127_proteins	WP_404924388.1	WP_044284785.1
OG0000003	MHP_MHP679_proteins	WP_404924388.1	WP_160590073.1, WP_160590541.1
OG0000003	MHP_ES2_proteins	WP_404924388.1	WP_135618540.1
OG0000003	MHP_133A_proteins	WP_404924388.1	WP_404924388.1
OG0000003	MHP_7448_proteins	WP_404923944.1, WP_404924565.1	WP_052269171.1
OG0000003	MHP_MHP653_proteins	WP_404923944.1	WP_160615810.1
OG0000003	MHP_Ue273_proteins	WP_404923944.1	WP_347952393.1
OG0000003	MHP_1257_proteins	WP_404923944.1	WP_348571976.1
OG0000003	MHP_ES2_proteins	WP_404923944.1	WP_135618606.1
OG0000003	MHP_MHP699_proteins	WP_404923944.1	WP_160584822.1
OG0000003	MHP_MHP682_proteins	WP_404923944.1	WP_160585822.1
OG0000003	MHP_MHP691_proteins	WP_404923944.1	WP_258555606.1
OG0000003	MHP_111A_proteins	WP_404923944.1	WP_225973018.1
OG0000003	MHP_112B_proteins	WP_404923944.1	WP_225973018.1
OG0000003	MHP_F72C_proteins	WP_404923944.1	WP_225973018.1
OG0000003	MHP_133A_proteins	WP_404923944.1	WP_404923944.1
OG0000003	MHP_153B_proteins	WP_404923944.1	WP_404923944.1
OG0000003	MHP_154B_proteins	WP_404923944.1	WP_404923944.1
OG0000003	MHP_4284_proteins	WP_404924565.1	WP_406823281.1
OG0000003	MHP_1257_proteins	WP_404924565.1	WP_348572120.1
OG0000003	MHP_153B_proteins	WP_404924565.1	WP_404924172.1
OG0000003	MHP_154B_proteins	WP_404924565.1	WP_404924172.1
OG0000003	MHP_ES2_proteins	WP_404924565.1	WP_228729174.1
OG0000003	MHP_LH_proteins	WP_404924565.1	WP_233688750.1
OG0000003	MHP_116_proteins	WP_404924565.1	WP_094521666.1
OG0000003	MHP_KM014_proteins	WP_404924565.1	WP_094521666.1
OG0000003	MHP_F72C_proteins	WP_404924565.1	WP_192894277.1
OG0000003	MHP_MHP653_proteins	WP_404924565.1	WP_192894277.1
OG0000003	MHP_MHP679_proteins	WP_404924565.1	WP_192894277.1
OG0000003	MHP_MHP682_proteins	WP_404924565.1	WP_192894277.1
OG0000003	MHP_MHP699_proteins	WP_404924565.1	WP_192894277.1
OG0000003	MHP_Ue273_proteins	WP_404924565.1	WP_192894277.1
OG0000003	MHP_MHP650_proteins	WP_404924565.1	WP_220200875.1
OG0000003	MHP_UFV02_proteins	WP_404924565.1	WP_243234971.1
OG0000003	MHP_133A_proteins	WP_404924565.1	WP_052259119.1, WP_404924478.1
OG0000003	MHP_98_proteins	WP_404924565.1	WP_052259119.1
OG0000003	MHP_ES2L_proteins	WP_404924565.1	WP_240536655.1
OG0000003	MHP_J_proteins	WP_404924565.1	WP_148166899.1
OG0000003	MHP_11_proteins	WP_404924565.1	WP_187145846.1
OG0000003	MHP_232_proteins	WP_404924565.1	WP_187145846.1
OG0000003	MHP_168L_proteins	WP_404924565.1	WP_052293597.1
OG0000003	MHP_168_proteins	WP_404924565.1	WP_052293597.1
OG0000003	MHP_MHP696_proteins	WP_404924565.1	WP_052293597.1
OG0000003	MHP_MHP709_proteins	WP_404924565.1	WP_052293597.1
OG0000003	MHP_TB1_proteins	WP_404924565.1	WP_052293597.1
OG0000003	MHP_7422_proteins	WP_404924565.1	WP_051129928.1
OG0000004	MFC_MF33_proteins	WP_160588068.1, WP_404924305.1, WP_404924307.1, WP_404924497.1, WP_404924499.1, WP_404924498.1	WP_220190012.1
OG0000004	MHP_1257_proteins	WP_160588068.1, WP_404924305.1, WP_404924307.1, WP_404924497.1, WP_404924499.1, WP_404924498.1	WP_348571826.1
OG0000004	MHP_MHP679_proteins	WP_160588068.1, WP_404924305.1	WP_160590535.1
OG0000004	MHP_11_proteins	WP_160588068.1	WP_088172515.1
OG0000004	MHP_NCTC10127_proteins	WP_160588068.1	WP_088172515.1
OG0000004	MHP_98_proteins	WP_160588068.1	WP_179695903.1
OG0000004	MHP_UFV01_proteins	WP_160588068.1	WP_243216334.1
OG0000004	MHP_UFV02_proteins	WP_160588068.1	WP_243216334.1
OG0000004	MHP_LH_proteins	WP_160588068.1	WP_233688542.1
OG0000004	MHP_116_proteins	WP_160588068.1	WP_044284712.1
OG0000004	MHP_J_proteins	WP_160588068.1	WP_044284712.1
OG0000004	MHP_KM014_proteins	WP_160588068.1	WP_094521510.1
OG0000004	MHP_168L_proteins	WP_160588068.1	WP_014579982.1
OG0000004	MHP_168_proteins	WP_160588068.1	WP_014579982.1
OG0000004	MHP_ES2_proteins	WP_160588068.1	WP_014579982.1
OG0000004	MHP_ES2L_proteins	WP_160588068.1	WP_179221232.1
OG0000004	MHP_111A_proteins	WP_160588068.1	WP_160585636.1
OG0000004	MHP_112B_proteins	WP_160588068.1	WP_160585636.1
OG0000004	MHP_MHP682_proteins	WP_160588068.1	WP_160585636.1
OG0000004	MHP_MHP691_proteins	WP_160588068.1	WP_160585636.1
OG0000004	MHP_Ue273_proteins	WP_160588068.1	WP_347952295.1
OG0000004	MHP_153B_proteins	WP_160588068.1	WP_020835883.1
OG0000004	MHP_154B_proteins	WP_160588068.1	WP_020835883.1
OG0000004	MHP_7422_proteins	WP_160588068.1	WP_020835883.1
OG0000004	MHP_7448_proteins	WP_160588068.1	WP_020835883.1
OG0000004	MHP_F72C_proteins	WP_160588068.1	WP_020835883.1
OG0000004	MHP_4284_proteins	WP_160588068.1	WP_406823181.1
OG0000004	MHP_133A_proteins	WP_160588068.1	WP_160588068.1
OG0000004	MHP_MHP709_proteins	WP_160588068.1	WP_160588068.1
OG0000004	MHP_ES2_proteins	WP_404924305.1	WP_135619088.1
OG0000004	MHP_MHP650_proteins	WP_404924305.1	WP_160601251.1
OG0000004	MHP_168L_proteins	WP_404924305.1	WP_044889045.1
OG0000004	MHP_116_proteins	WP_404924305.1	WP_348602620.1
OG0000004	MHP_J_proteins	WP_404924305.1	WP_044284713.1
OG0000004	MHP_98_proteins	WP_404924305.1	WP_179695902.1
OG0000004	MHP_4284_proteins	WP_404924305.1	WP_406823182.1
OG0000004	MHP_153B_proteins	WP_404924305.1	WP_404924027.1
OG0000004	MHP_154B_proteins	WP_404924305.1	WP_404924027.1
OG0000004	MHP_MHP699_proteins	WP_404924305.1	WP_160585331.1
OG0000004	MHP_Ue273_proteins	WP_404924305.1	WP_347952296.1
OG0000004	MHP_7448_proteins	WP_404924305.1	WP_044272630.1
OG0000004	MHP_F72C_proteins	WP_404924305.1	WP_146379729.1
OG0000004	MHP_133A_proteins	WP_404924305.1	WP_404924305.1
OG0000004	MHP_MHP650_proteins	WP_404924307.1	WP_160601249.1
OG0000004	MHP_UFV02_proteins	WP_404924307.1	WP_243234995.1
OG0000004	MHP_TB1_proteins	WP_404924307.1	WP_252862151.1
OG0000004	MHP_11_proteins	WP_404924307.1	WP_011206450.1
OG0000004	MHP_232_proteins	WP_404924307.1	WP_011206450.1
OG0000004	MHP_NCTC10127_proteins	WP_404924307.1	WP_011206450.1
OG0000004	MHP_ES2L_proteins	WP_404924307.1	WP_179221234.1
OG0000004	MHP_MHP694_proteins	WP_404924307.1	WP_160606858.1
OG0000004	MHP_168L_proteins	WP_404924307.1	WP_014579984.1
OG0000004	MHP_168_proteins	WP_404924307.1	WP_014579984.1
OG0000004	MHP_98_proteins	WP_404924307.1	WP_014579984.1
OG0000004	MHP_J_proteins	WP_404924307.1	WP_014579984.1
OG0000004	MHP_LH_proteins	WP_404924307.1	WP_233688544.1
OG0000004	MHP_UFV01_proteins	WP_404924307.1	WP_233688544.1
OG0000004	MHP_4284_proteins	WP_404924307.1	WP_406823184.1
OG0000004	MHP_111A_proteins	WP_404924307.1	WP_404912021.1
OG0000004	MHP_112B_proteins	WP_404924307.1	WP_404912021.1
OG0000004	MHP_MHP682_proteins	WP_404924307.1	WP_160585635.1
OG0000004	MHP_MHP691_proteins	WP_404924307.1	WP_160585635.1
OG0000004	MHP_116_proteins	WP_404924307.1	WP_348602621.1
OG0000004	MHP_MHP679_proteins	WP_404924307.1	WP_160590525.1
OG0000004	MHP_MHP699_proteins	WP_404924307.1	WP_160585323.1
OG0000004	MHP_ES2_proteins	WP_404924307.1	WP_135619092.1
OG0000004	MHP_153B_proteins	WP_404924307.1	WP_020835887.1
OG0000004	MHP_7422_proteins	WP_404924307.1	WP_020835887.1
OG0000004	MHP_7448_proteins	WP_404924307.1	WP_020835887.1
OG0000004	MHP_F72C_proteins	WP_404924307.1	WP_020835887.1
OG0000004	MHP_MHP696_proteins	WP_404924307.1	WP_020835887.1
OG0000004	MHP_MHP709_proteins	WP_404924307.1	WP_020835887.1
OG0000004	MHP_133A_proteins	WP_404924307.1	WP_404924307.1
OG0000004	MHP_111A_proteins	WP_404924497.1	WP_404912454.1
OG0000004	MHP_112B_proteins	WP_404924497.1	WP_404912454.1
OG0000004	MHP_MHP709_proteins	WP_404924497.1	WP_220191127.1
OG0000004	MFC_Ms42_proteins	WP_404924497.1	WP_236681777.1
OG0000004	MHP_MHP650_proteins	WP_404924497.1	WP_160600949.1
OG0000004	MHP_Ue273_proteins	WP_404924497.1	WP_347952281.1, WP_347952279.1
OG0000004	MHP_ES2_proteins	WP_404924497.1	WP_240536349.1
OG0000004	MHP_ES2L_proteins	WP_404924497.1	WP_240536611.1
OG0000004	MHP_LH_proteins	WP_404924497.1	WP_233688516.1
OG0000004	MHP_153B_proteins	WP_404924497.1	WP_404924198.1
OG0000004	MHP_154B_proteins	WP_404924497.1	WP_404924198.1
OG0000004	MHP_F72C_proteins	WP_404924497.1	WP_225972998.1
OG0000004	MHP_4284_proteins	WP_404924497.1	WP_406823298.1
OG0000004	MHP_133A_proteins	WP_404924497.1	WP_404924497.1
OG0000004	MFC_MF30_proteins	WP_404924499.1	WP_220190801.1
OG0000004	MFC_MF11_proteins	WP_404924499.1	WP_220190824.1
OG0000004	MFC_MF18_proteins	WP_404924499.1	WP_220190407.1
OG0000004	MHP_232_proteins	WP_404924499.1	WP_011206415.1
OG0000004	MHP_NCTC10127_proteins	WP_404924499.1	WP_011206415.1
OG0000004	MHP_J_proteins	WP_404924499.1	WP_237697215.1
OG0000004	MHP_7448_proteins	WP_404924499.1	WP_228366111.1
OG0000004	MHP_LH_proteins	WP_404924499.1	WP_233688522.1
OG0000004	MHP_Ue273_proteins	WP_404924499.1	WP_347952275.1
OG0000004	MHP_116_proteins	WP_404924499.1	WP_348602864.1
OG0000004	MHP_153B_proteins	WP_404924499.1	WP_404924199.1
OG0000004	MHP_154B_proteins	WP_404924499.1	WP_404924199.1
OG0000004	MHP_133A_proteins	WP_404924499.1	WP_404924499.1
OG0000004	MHP_4284_proteins	WP_404924499.1	WP_404924499.1
OG0000004	MHP_111A_proteins	WP_404924498.1	WP_404912458.1
OG0000004	MHP_112B_proteins	WP_404924498.1	WP_404912458.1
OG0000004	MHP_153B_proteins	WP_404924498.1	WP_404912458.1
OG0000004	MHP_154B_proteins	WP_404924498.1	WP_404912458.1
OG0000004	MHP_133A_proteins	WP_404924498.1	WP_404924498.1
OG0000005	MHP_98_proteins	WP_011289941.1	WP_179695878.1
OG0000005	MHP_MHP699_proteins	WP_011289941.1	WP_160584840.1
OG0000005	MHP_116_proteins	WP_011289941.1	WP_348602674.1
OG0000005	MHP_MHP694_proteins	WP_011289941.1	WP_160606895.1
OG0000005	MHP_MHP696_proteins	WP_011289941.1	WP_160588124.1
OG0000005	MHP_MHP709_proteins	WP_011289941.1	WP_160588124.1
OG0000005	MHP_Ue273_proteins	WP_011289941.1	WP_347952342.1
OG0000005	MHP_LH_proteins	WP_011289941.1	WP_233688595.1
OG0000005	MHP_UFV01_proteins	WP_011289941.1	WP_233688595.1
OG0000005	MHP_UFV02_proteins	WP_011289941.1	WP_233688595.1
OG0000005	MHP_11_proteins	WP_011289941.1	WP_011205860.1
OG0000005	MHP_232_proteins	WP_011289941.1	WP_011205860.1
OG0000005	MHP_NCTC10127_proteins	WP_011289941.1	WP_011205860.1
OG0000005	MHP_KM014_proteins	WP_011289941.1	WP_094521539.1
OG0000005	MHP_1257_proteins	WP_011289941.1	WP_146379449.1
OG0000005	MHP_ES2L_proteins	WP_011289941.1	WP_146379449.1
OG0000005	MHP_F72C_proteins	WP_011289941.1	WP_146379449.1
OG0000005	MHP_4284_proteins	WP_011289941.1	WP_406823208.1
OG0000005	MHP_MHP653_proteins	WP_011289941.1	WP_160615846.1
OG0000005	MHP_MHP682_proteins	WP_011289941.1	WP_160585749.1
OG0000005	MHP_ES2_proteins	WP_011289941.1	WP_135618450.1
OG0000005	MHP_J_proteins	WP_011289941.1	WP_011283839.1
OG0000005	MHP_111A_proteins	WP_011289941.1	WP_404912131.1
OG0000005	MHP_112B_proteins	WP_011289941.1	WP_404912131.1
OG0000005	MHP_MHP679_proteins	WP_011289941.1	WP_160590470.1
OG0000005	MHP_MHP691_proteins	WP_011289941.1	WP_160607716.1
OG0000005	MHP_168L_proteins	WP_011289941.1	WP_014579527.1
OG0000005	MHP_168_proteins	WP_011289941.1	WP_014579527.1
OG0000005	MHP_TB1_proteins	WP_011289941.1	WP_014579527.1
OG0000005	MHP_MHP650_proteins	WP_011289941.1	WP_160601191.1
OG0000005	MHP_153B_proteins	WP_011289941.1	WP_404924061.1
OG0000005	MHP_154B_proteins	WP_011289941.1	WP_404924061.1
OG0000005	MHP_133A_proteins	WP_011289941.1	WP_011289941.1
OG0000005	MHP_7422_proteins	WP_011289941.1	WP_011289941.1
OG0000005	MHP_7448_proteins	WP_011289941.1	WP_011289941.1
OG0000005	MHP_KM014_proteins	WP_146379452.1	WP_094521540.1
OG0000005	MHP_LH_proteins	WP_146379452.1	WP_233688599.1
OG0000005	MHP_7422_proteins	WP_146379452.1	WP_011289945.1
OG0000005	MHP_7448_proteins	WP_146379452.1	WP_011289945.1
OG0000005	MHP_11_proteins	WP_146379452.1	WP_011205864.1
OG0000005	MHP_232_proteins	WP_146379452.1	WP_011205864.1
OG0000005	MHP_NCTC10127_proteins	WP_146379452.1	WP_011205864.1
OG0000005	MHP_UFV01_proteins	WP_146379452.1	WP_243215929.1
OG0000005	MHP_UFV02_proteins	WP_146379452.1	WP_243235001.1
OG0000005	MHP_MHP653_proteins	WP_146379452.1	WP_160615840.1
OG0000005	MHP_MHP682_proteins	WP_146379452.1	WP_160585746.1
OG0000005	MHP_ES2_proteins	WP_146379452.1	WP_135618456.1
OG0000005	MHP_MHP696_proteins	WP_146379452.1	WP_160588336.1
OG0000005	MHP_MHP709_proteins	WP_146379452.1	WP_160588336.1
OG0000005	MHP_1257_proteins	WP_146379452.1	WP_348571918.1
OG0000005	MHP_4284_proteins	WP_146379452.1	WP_348571918.1
OG0000005	MHP_ES2L_proteins	WP_146379452.1	WP_179220984.1
OG0000005	MHP_MHP699_proteins	WP_146379452.1	WP_160584832.1
OG0000005	MHP_153B_proteins	WP_146379452.1	WP_404924063.1
OG0000005	MHP_Ue273_proteins	WP_146379452.1	WP_347952345.1
OG0000005	MHP_133A_proteins	WP_146379452.1	WP_146379452.1
OG0000005	MHP_F72C_proteins	WP_146379452.1	WP_146379452.1
OG0000005	MHP_98_proteins	WP_404924354.1	WP_179696120.1
OG0000005	MHP_MHP691_proteins	WP_404924354.1	WP_160607718.1
OG0000005	MHP_168L_proteins	WP_404924354.1	WP_014579529.1
OG0000005	MHP_168_proteins	WP_404924354.1	WP_014579529.1
OG0000005	MHP_TB1_proteins	WP_404924354.1	WP_014579529.1
OG0000005	MHP_MHP650_proteins	WP_404924354.1	WP_160590473.1
OG0000005	MHP_MHP679_proteins	WP_404924354.1	WP_160590473.1
OG0000005	MHP_116_proteins	WP_404924354.1	WP_348602675.1
OG0000005	MHP_ES2_proteins	WP_404924354.1	WP_135618452.1
OG0000005	MHP_MHP694_proteins	WP_404924354.1	WP_160606893.1
OG0000005	MHP_ES2L_proteins	WP_404924354.1	WP_179220982.1
OG0000005	MHP_MHP696_proteins	WP_404924354.1	WP_160588374.1
OG0000005	MHP_MHP709_proteins	WP_404924354.1	WP_160588374.1
OG0000005	MHP_J_proteins	WP_404924354.1	WP_011283840.1
OG0000005	MHP_MHP699_proteins	WP_404924354.1	WP_160584838.1
OG0000005	MHP_11_proteins	WP_404924354.1	WP_011205861.1
OG0000005	MHP_232_proteins	WP_404924354.1	WP_011205861.1
OG0000005	MHP_NCTC10127_proteins	WP_404924354.1	WP_011205861.1
OG0000005	MHP_LH_proteins	WP_404924354.1	WP_233688596.1
OG0000005	MHP_UFV01_proteins	WP_404924354.1	WP_243215923.1
OG0000005	MHP_UFV02_proteins	WP_404924354.1	WP_243215923.1
OG0000005	MHP_111A_proteins	WP_404924354.1	WP_404912133.1
OG0000005	MHP_112B_proteins	WP_404924354.1	WP_404912133.1
OG0000005	MHP_1257_proteins	WP_404924354.1	WP_160615842.1
OG0000005	MHP_MHP653_proteins	WP_404924354.1	WP_160615842.1
OG0000005	MHP_4284_proteins	WP_404924354.1	WP_146379450.1
OG0000005	MHP_F72C_proteins	WP_404924354.1	WP_146379450.1
OG0000005	MHP_MHP682_proteins	WP_404924354.1	WP_146379450.1
OG0000005	MHP_Ue273_proteins	WP_404924354.1	WP_347952343.1
OG0000005	MHP_7422_proteins	WP_404924354.1	WP_020835493.1
OG0000005	MHP_7448_proteins	WP_404924354.1	WP_011289942.1
OG0000005	MHP_133A_proteins	WP_404924354.1	WP_404924354.1
OG0000005	MHP_116_proteins	WP_347952346.1	WP_348602676.1
OG0000005	MHP_MHP691_proteins	WP_347952346.1	WP_160607720.1
OG0000005	MHP_98_proteins	WP_347952346.1	WP_308705297.1
OG0000005	MHP_MHP679_proteins	WP_347952346.1	WP_160590475.1
OG0000005	MHP_MHP650_proteins	WP_347952346.1	WP_160601189.1
OG0000005	MHP_168L_proteins	WP_347952346.1	WP_044889029.1
OG0000005	MHP_168_proteins	WP_347952346.1	WP_228365402.1, WP_228365401.1
OG0000005	MHP_TB1_proteins	WP_347952346.1	WP_252862119.1, WP_228365401.1
OG0000005	MHP_1257_proteins	WP_347952346.1	WP_348571920.1
OG0000005	MHP_4284_proteins	WP_347952346.1	WP_406823210.1
OG0000005	MHP_ES2_proteins	WP_347952346.1	WP_135618458.1
OG0000005	MHP_MHP653_proteins	WP_347952346.1	WP_160615838.1
OG0000005	MHP_MHP682_proteins	WP_347952346.1	WP_160585745.1
OG0000005	MHP_7422_proteins	WP_347952346.1	WP_011289946.1
OG0000005	MHP_7448_proteins	WP_347952346.1	WP_011289946.1
OG0000005	MHP_ES2L_proteins	WP_347952346.1	WP_011289946.1
OG0000005	MHP_UFV01_proteins	WP_347952346.1	WP_011289946.1
OG0000005	MHP_UFV02_proteins	WP_347952346.1	WP_011289946.1
OG0000005	MHP_LH_proteins	WP_347952346.1	WP_233688600.1
OG0000005	MHP_232_proteins	WP_347952346.1	WP_011205865.1
OG0000005	MHP_NCTC10127_proteins	WP_347952346.1	WP_011205865.1
OG0000005	MHP_11_proteins	WP_347952346.1	WP_088172524.1
OG0000005	MHP_MHP699_proteins	WP_347952346.1	WP_160584830.1
OG0000005	MHP_MHP696_proteins	WP_347952346.1	WP_160588338.1
OG0000005	MHP_MHP709_proteins	WP_347952346.1	WP_160588338.1
OG0000005	MHP_F72C_proteins	WP_347952346.1	WP_146379453.1
OG0000005	MHP_133A_proteins	WP_347952346.1	WP_347952346.1
OG0000005	MHP_Ue273_proteins	WP_347952346.1	WP_347952346.1
OG0000006	MHP_Ue273_proteins	WP_404924250.1, WP_280996645.1	WP_347952241.1
OG0000006	MHP_232_proteins	WP_404924250.1, WP_280996645.1	WP_011206294.1
OG0000006	MHP_7422_proteins	WP_404924250.1, WP_280996645.1	WP_051129932.1
OG0000006	MHP_111A_proteins	WP_404924250.1, WP_280996645.1	WP_404911894.1
OG0000006	MHP_112B_proteins	WP_404924250.1, WP_280996645.1	WP_404911894.1
OG0000006	MHP_98_proteins	WP_404924250.1, WP_280996645.1	WP_179695976.1
OG0000006	MHP_ES2_proteins	WP_404924250.1, WP_280996645.1	WP_135618942.1
OG0000006	MHP_KM014_proteins	WP_404924250.1, WP_280996645.1	WP_041361789.1
OG0000006	MHP_ES2L_proteins	WP_404924250.1, WP_280996645.1	WP_233688469.1
OG0000006	MHP_LH_proteins	WP_404924250.1, WP_280996645.1	WP_233688469.1
OG0000006	MHP_MHP682_proteins	WP_404924250.1, WP_280996645.1	WP_258555864.1
OG0000006	MHP_116_proteins	WP_404924250.1, WP_280996645.1	WP_348602543.1
OG0000006	MHP_4284_proteins	WP_404924250.1, WP_280996645.1	WP_406823130.1
OG0000006	MHP_153B_proteins	WP_404924250.1, WP_280996645.1	WP_225972988.1
OG0000006	MHP_154B_proteins	WP_404924250.1, WP_280996645.1	WP_225972988.1
OG0000006	MHP_F72C_proteins	WP_404924250.1, WP_280996645.1	WP_225972988.1
OG0000006	MHP_MHP696_proteins	WP_404924250.1, WP_280996645.1	WP_225972988.1
OG0000006	MHP_MHP709_proteins	WP_404924250.1, WP_280996645.1	WP_225972988.1
OG0000006	MHP_MHP694_proteins	WP_404924250.1, WP_280996645.1	WP_160606807.1
OG0000006	MHP_J_proteins	WP_404924250.1, WP_280996645.1	WP_044284675.1
OG0000006	MHP_133A_proteins	WP_404924250.1	WP_404924250.1
OG0000006	MHP_168L_proteins	WP_280996645.1	WP_044278023.1
OG0000006	MHP_168_proteins	WP_280996645.1	WP_044278023.1
OG0000006	MHP_TB1_proteins	WP_280996645.1	WP_044278023.1
OG0000006	MHP_133A_proteins	WP_280996645.1	WP_280996645.1
OG0000006	MHP_MHP699_proteins	WP_280996645.1	WP_280996645.1
OG0000006	MHP_KM014_proteins	WP_404924249.1, WP_404924229.1, WP_404924515.1, WP_404924232.1	WP_094521717.1
OG0000006	MHP_MHP682_proteins	WP_404924249.1	WP_258555865.1
OG0000006	MHP_133A_proteins	WP_404924249.1	WP_404924249.1
